MTR_IDENT	PT_IDENT	NX_POINT	ICAO_REGION	CRSALT_DESC	CRS_ALT1	CRS_ALT2	ENRALT_DESC	ENR_ALT1	ENR_ALT2	PT_NAV_FLAG	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	BEARING	DISTANCE	MTR_WIDTH_L	MTR_WIDTH_R	USAGE_CD	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	TURN_RAD	TURN_DIR	ADD_INFO	CYCLE_DATE
IR320	M	N	KZ	BT	00100AGL	09000MSL	BT	00100AGL	10000MSL		SJN	2	US	1	269.0	20.0	4.0	4.0	T	N34290000	34.483334	W109320000	-109.533333				200011
IR320	M1	N	KZ	AT	10000MSL		AT	10000MSL			SJN	2	US	1	269.0	20.0	4.0	4.0	T	N34290000	34.483334	W109320000	-109.533333				200210
IR320	N	O	KZ	AT	10000MSL		AT	10000MSL			SJN	2	US	1	260.0	22.0	4.0	4.0	T	N34260000	34.433334	W109350000	-109.583333				200011
IR320	O	P	KZ	AT	10000MSL		BT	00100AGL	10000MSL		SJN	2	US	1	229.0	45.0	4.0	4.0	T	N34033000	34.058334	W109553000	-109.925000	7.5	R		200011
IR320	P	Q	KZ	BT	00100AGL	10000MSL	BT	00100AGL	10000MSL		SJN	2	US	1	230.0	51.0	4.0	4.0	T	N34010000	34.016666	W110030000	-110.050000				200011
IR320	Q	R	KZ	BT	00100AGL	10000MSL	BT	00100AGL	10000MSL		SJN	2	US	1	237.0	63.0	4.0	4.0	T	N34023000	34.041668	W110200000	-110.333333	7.5	R		200210
IR320	Q1	R1	KZ	BT	00100AGL	10000MSL	BT	00100AGL	10000MSL		SJN	2	US	1	237.0	63.0	4.0	4.0	T	N34023000	34.041668	W110200000	-110.333333	7.5	R		200210
IR320	R	S	KZ	BT	00100AGL	10000MSL	BT	00650AGL	09000MSL		SJN	2	US	1	246.0	67.0	4.0	4.0	T	N34113000	34.191666	W110273000	-110.458333				200011
IR320	R1	S1	KZ	BT	00100AGL	10000MSL	BT	00650AGL	09000MSL		SJN	2	US	1	246.0	67.0	4.0	4.0	T	N34113000	34.191666	W110273000	-110.458333				200210
IR320	S	T	KZ	BT	00650AGL	09000MSL	AT	09000MSL			INW	2	US	1	51.0	35.0	4.0	4.0	B	N35183000	35.308334	W110083000	-110.141667				200210
IR320	S1		KZ	BT	00650AGL	09000MSL					INW	2	US	1	51.0	35.0			B	N35183000	35.308334	W110083000	-110.141667				200311
IR320	T	U	KZ	AT	09000MSL		AT	09000MSL			INW	2	US	1	45.0	37.0	4.0	4.0	T	N35223000	35.375000	W110090000	-110.150000				200011
IR320	U	V	KZ	AT	09000MSL		BT	09000MSL	16000MSL		INW	2	US	1	30.0	43.0	4.0	4.0	T	N35343000	35.575001	W110113000	-110.191667			(Contact Denver ARTCC on 256.87)	200311
IR320	V	W	KZ	AT	16000MSL		AT	16000MSL			TBC	2	US	1	88.0	50.0	4.0	4.0	T	N35560000	35.933334	W110160000	-110.266667	7.5	L		200210
IR320	W	X	KZ	AT	16000MSL		AT	16000MSL			TBC	2	US	1	82.0	43.0	4.0	4.0	T	N36020000	36.033333	W110230000	-110.383333				200210
IR320	X		KZ	AT	16000MSL						TBC	2	US	1	78.0	22.0			X	N36060000	36.100000	W110490000	-110.816667				200210
IR324	A	B	KZ	AS			BT	00300AGL	05000MSL		EPH	2	US	1	105.0	21.0	5.0	5.0	S	N47100000	47.166667	W119000000	-119.000000				199804
IR324	B	C	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		GEG	2	US	1	205.0	30.0	5.0	5.0	A	N47130000	47.216667	W118090000	-118.150000			Point B Alternate Entry Point	199801
IR324	C	D	KZ	BT	00300AGL	05000MSL	BT	00300AGL	06000MSL		GEG	2	US	1	258.0	26.0	5.0	5.0	T	N47380000	47.633333	W118154200	-118.261667				200011
IR324	D	E	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		GEG	2	US	1	278.0	32.0	5.0	5.0	T	N47490000	47.816667	W118190000	-118.316667				199801
IR324	E	F	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		GEG	2	US	1	270.0	42.0	5.0	5.0	T	N47490000	47.816667	W118360000	-118.600000				199801
IR324	F	G	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	359.0	28.0	5.0	5.0	T	N47490000	47.816667	W119110000	-119.183333				199801
IR324	G	H	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	334.0	23.0	5.0	5.0	B	N47460000	47.766667	W119283000	-119.475000				200303
IR324	H	I	KZ	BT	00300AGL	06000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	297.0	26.0	5.0	5.0	T	N47420000	47.700000	W119510000	-119.850000				200303
IR324	I	J	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	218.0	15.0	5.0	5.0	T	N47150000	47.250000	W119440000	-119.733333				200303
IR324	J		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	187.0	22.0			X	N47032400	47.056667	W119403000	-119.675000				200311
IR325	A	B	KZ	AS			BT	00300AGL	06000MSL		EPH	2	US	1	218.0	15.0	5.0	5.0	S	N47150000	47.250000	W119440000	-119.733333			As assigned by ATC	200009
IR325	B	C	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	297.0	26.0	5.0	5.0	A	N47420000	47.700000	W119510000	-119.850000			Point B is Alternate Entry Point.	200212
IR325	C	D	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	334.0	23.0	5.0	5.0	A	N47460000	47.766667	W119283000	-119.475000				200212
IR325	D	E	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	359.0	28.0	5.0	5.0	T	N47490000	47.816667	W119110000	-119.183333				200212
IR325	E	F	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		GEG	2	US	1	278.0	32.0	5.0	5.0	T	N47490000	47.816667	W118190000	-118.316667				200212
IR325	F	G	KZ	BT	00300AGL	06000MSL	BT	00300AGL	05000MSL		GEG	2	US	1	258.0	26.0	5.0	5.0	T	N47380000	47.633333	W118154200	-118.261667				200212
IR325	G	H	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		GEG	2	US	1	205.0	30.0	5.0	5.0	T	N47130000	47.216667	W118090000	-118.150000				200212
IR325	H		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	105.0	21.0			X	N47100000	47.166667	W119000000	-119.000000				200212
IR326	A	B	KZ	AS			BT	00300AGL	05000MSL		EPH	2	US	1	114.0	40.0	5.0	5.0	S	N46540000	46.900000	W118440600	-118.735000				199804
IR326	B	C	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	91.0	32.0	5.0	5.0	A	N47102400	47.173333	W118412400	-118.690000				200011
IR326	C	D	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		GEG	2	US	1	204.0	29.0	5.0	5.0	A	N47131200	47.220000	W118082400	-118.140000				200002
IR326	D	E	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		PUW	4	US	1	280.0	16.0	5.0	5.0	A	N46481800	46.805000	W117330000	-117.550000				200404
IR326	E	F	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		ALW	4	US	1	347.0	19.0	5.0	5.0	T	N46232400	46.390000	W118141800	-118.238333				200002
IR326	F	G	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	139.0	50.0	5.0	5.0	T	N46354200	46.595000	W119000000	-119.000000				200002
IR326	G		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	187.0	22.0			X	N47032400	47.056667	W119403000	-119.675000				199801
IR327	A	B	KZ	AS			AT	05000MSL			EPH	2	US	1	63.0	18.0	5.0	5.0	S	N47243000	47.408333	W118591200	-118.986667				200107
IR327	B	C	KZ	AT	05000MSL		BT	00300AGL	05000MSL		GEG	2	US	1	250.0	32.0	5.0	5.0	A	N47341200	47.570000	W118250600	-118.418333				200202
IR327	C	D	KZ	BT	00300AGL	05000MSL	BT	00300AGL	07000MSL		GEG	2	US	1	275.0	37.0	5.0	5.0	T	N47494800	47.830000	W118262400	-118.440000				200011
IR327	D	E	KZ	BT	00300AGL	07000MSL	BT	00300AGL	07000MSL		GEG	2	US	1	291.0	45.0	5.0	5.0	A	N48041200	48.070000	W118274800	-118.463333				200404
IR327	E	F	KZ	BT	00300AGL	07000MSL	BT	00300AGL	07000MSL		EPH	2	US	1	1.0	57.0	5.0	5.0	T	N48154800	48.263333	W118540000	-118.900000				200202
IR327	F	G	KZ	BT	00300AGL	07000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	324.0	37.0	5.0	5.0	B	N47580000	47.966667	W119391200	-119.653333				200404
IR327	G	H	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	287.0	21.0	5.0	5.0	T	N47352400	47.590000	W119492400	-119.823333				200202
IR327	H	I	KZ	BT	00300AGL	06000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	218.0	15.0	5.0	5.0	T	N47150000	47.250000	W119440000	-119.733333				200011
IR327	I		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	187.0	22.0			X	N47032400	47.056667	W119403000	-119.675000				200206
IR328	A	B	KZ	AS			BT	00300AGL	06000MSL		EPH	2	US	1	218.0	15.0	5.0	5.0	S	N47150000	47.250000	W119440000	-119.733333				199801
IR328	B	C	KZ	BT	00300AGL	06000MSL	BT	00300AGL	06000MSL		EPH	2	US	1	287.0	21.0	5.0	5.0	A	N47352400	47.590000	W119492400	-119.823333			Point B Alternate Entry Point	199801
IR328	C	D	KZ	BT	00300AGL	06000MSL	BT	00300AGL	07000MSL		EPH	2	US	1	324.0	37.0	5.0	5.0	A	N47580000	47.966667	W119391200	-119.653333				200404
IR328	D	E	KZ	BT	00300AGL	07000MSL	BT	00300AGL	07000MSL		EPH	2	US	1	1.0	57.0	5.0	5.0	T	N48154800	48.263333	W118540000	-118.900000				200009
IR328	E	F	KZ	BT	00300AGL	07000MSL	BT	00300AGL	07000MSL		GEG	2	US	1	291.0	45.0	5.0	5.0	T	N48041200	48.070000	W118274800	-118.463333				199801
IR328	F	G	KZ	BT	00300AGL	07000MSL	BT	00300AGL	05000MSL		GEG	2	US	1	275.0	37.0	5.0	5.0	T	N47494800	47.830000	W118262400	-118.440000				200009
IR328	G	H	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		GEG	2	US	1	250.0	32.0	5.0	5.0	T	N47341200	47.570000	W118250600	-118.418333				199801
IR328	H		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	63.0	18.0			X	N47243000	47.408333	W118591200	-118.986667				199801
IR329	A	B	KZ	AS			BT	00300AGL	05000MSL		EPH	2	US	1	136.0	25.0	5.0	5.0	S	N46592400	46.990000	W119110000	-119.183333				199801
IR329	B	C	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		PSC	4	US	1	348.0	32.0	5.0	5.0	A	N46474200	46.795000	W119005300	-119.014722			Point B Alternate Entry Point	199801
IR329	C	D	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		PSC	4	US	1	50.0	19.0	5.0	5.0	T	N46220000	46.366667	W118414800	-118.696667				200202
IR329	D	E	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		PSC	4	US	1	109.0	18.0	5.0	5.0	T	N46042400	46.073333	W118465400	-118.781667				200202
IR329	E	F	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		PSC	4	US	1	220.0	23.0	5.0	5.0	T	N46040000	46.066667	W119360600	-119.601667				200202
IR329	F	G	KZ	BT	00300AGL	05000MSL	BT	00300AGL	06000MSL		PSC	4	US	1	246.0	23.0	5.0	5.0	T	N46141200	46.236667	W119400000	-119.666667				200009
IR329	G	H	KZ	BT	00300AGL	06000MSL	BT	00300AGL	05000MSL		YKM	2	US	1	61.0	28.0	5.0	5.0	T	N46380000	46.633333	W119463600	-119.776667				200009
IR329	H	I	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		YKM	2	US	1	38.0	30.0	5.0	5.0	T	N46494800	46.830000	W119485400	-119.815000				200202
IR329	I		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	187.0	22.0			X	N47032400	47.056667	W119403000	-119.675000				199801
IR330	A	B	KZ	AS			BT	00300AGL	05000MSL		EPH	2	US	1	114.0	40.0	5.0	5.0	S	N46543000	46.908333	W118440600	-118.735000				199801
IR330	B	C	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	91.0	32.0	5.0	5.0	A	N47102400	47.173333	W118412400	-118.690000			Point B Alternate Entry Point	199801
IR330	C	D	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	56.0	37.0	5.0	5.0	T	N47302400	47.506667	W118321200	-118.536667				199801
IR330	D	E	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	357.0	17.0	5.0	5.0	T	N47391200	47.653333	W119171800	-119.288333				199801
IR330	E	F	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	331.0	11.0	5.0	2.0	T	N47333500	47.559722	W119275700	-119.465833				200107
IR330	F	G	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	267.0	11.0	5.0	2.0	T	N47262400	47.440000	W119412400	-119.690000				200107
IR330	G	H	KZ	BT	00300AGL	05000MSL	BT	00300AGL	05000MSL		EPH	2	US	1	235.0	11.0	5.0	5.0	T	N47201100	47.336389	W119410900	-119.685833				200107
IR330	H		KZ	BT	00300AGL	05000MSL					EPH	2	US	1	187.0	22.0			X	N47032400	47.056667	W119403000	-119.675000				200107
IR341	A	B	KZ	AT	FL230		AT	07000MSL		Y	YKM	2	US	1			4.0	4.0	S	N46341296	46.570266	W120264062	-120.444618			Report crossing at FL230 or as assigned	200113
IR341	B	C	KZ	AT	07000MSL		AT	06000MSL			PDT	2	US	1	293.0	21.0	4.0	4.0	T	N45560000	45.933334	W119180000	-119.300000			DESECND ON YKM 108R AND CROSS YKM 108/28 AT 11000' MSL, THEN 5000' MSL AT PT B.	200113
IR341	C	D	KZ	AT	06000MSL		AT	06000MSL			PDT	2	US	1	344.0	22.0	4.0	4.0	T	N46034200	46.061668	W118540000	-118.900000				200113
IR341	D	E	KZ	AT	06000MSL		BT	00500AGL	05000MSL		PDT	2	US	1	6.0	41.0	4.0	4.0	T	N46183000	46.308334	W118300000	-118.500000				200113
IR341	E	F	KZ	BT	00500AGL	05000MSL	BT	00500AGL	04000MSL		GEG	2	US	1	136.0	35.0	4.0	4.0	B	N47020000	47.033333	W117180000	-117.300000				199511
IR341	F	G	KZ	BT	00500AGL	04000MSL	BT	00500AGL	04000MSL		GEG	2	US	1	209.0	40.0	4.0	4.0	T	N47080600	47.135000	W118222400	-118.373333				199708
IR341	G	H	KZ	BT	00500AGL	04000MSL	BT	01500AGL	05000MSL		EPH	2	US	1	30.0	38.0	4.0	4.0	T	N47460000	47.766666	W118420000	-118.700000				199511
IR341	H	I	KZ	BT	01500AGL	05000MSL	BT	01500AGL	05000MSL		EPH	2	US	1	2.0	15.0	4.0	4.0	T	N47361800	47.605000	W119170000	-119.283333				199708
IR341	I		KZ	BT	01500AGL	05000MSL					EPH	2	US	1	323.0	23.0			X	N47450000	47.750000	W119350000	-119.583333				199708
IR342	A	B	KZ	AT	FL230		AA	13000MSL		Y	IMB	2	US	1			4.0	4.0	S	N44385421	44.648392	W119424187	-119.711631			DESCEND ON KIMBERLY VORTAC 160 RADIAL TO CROSS B AT OR ABOVE 13000' MSL.	200011
IR342	B	C	KZ	AA	13000MSL		AB	08500MSL			IMB	2	US	1	161.0	20.0	4.0	4.0	T	N44190000	44.316666	W119430000	-119.716667			DESCEND TO CROSS POINT C AT OR BELOW 8500' MSL.	200012
IR342	C	D	KZ	AB	08500MSL		AB	08500MSL			IMB	2	US	1	160.0	43.0	4.0	4.0	T	N43560000	43.933334	W119430000	-119.716667			DESCEND TO CROSS POINT C AT OR BELOW 8500' MSL.	200011
IR342	D	E	KZ	AB	08500MSL		BT	00500AGL	08500MSL		LKV	2	US	1	17.0	60.0	4.0	4.0	T	N43181800	43.305000	W119420000	-119.700000				199602
IR342	E	F	KZ	BT	00500AGL	08500MSL	BT	00500AGL	08500MSL		LKV	2	US	1	316.0	27.0	4.0	4.0	B	N42541200	42.903332	W120454800	-120.763333				199708
IR342	F	G	KZ	BT	00500AGL	08500MSL	BT	00500AGL	08500MSL		LKV	2	US	1	331.0	59.0	4.0	4.0	T	N43280600	43.468334	W120450000	-120.750000				199602
IR342	G	H	KZ	BT	00500AGL	08500MSL	BT	00500AGL	08500MSL		IMB	2	US	1	189.0	33.0	4.0	4.0	T	N44095400	44.165001	W120050000	-120.083333				199708
IR342	H	I	KZ	BT	00500AGL	08500MSL	BT	00500AGL	05300MSL		LTJ	4	US	1	118.0	39.0	4.0	4.0	B	N45130000	45.216667	W120300000	-120.500000				199602
IR342	I	J	KZ	BT	00500AGL	05300MSL	BT	00500AGL	04000MSL		LTJ	4	US	1	103.0	40.0	4.0	4.0	T	N45200000	45.333332	W120183000	-120.308333				199708
IR342	J		KZ	BT	00500AGL	04000MSL					PDT	2	US	1	253.0	31.0			X	N45433000	45.725000	W119410000	-119.683333				199708
IR343	A	B	KZ	AT	FL230		BT	07000MSL	FL230	Y	YKM	2	US	1			4.0	4.0	S	N46341296	46.570266	W120264062	-120.444618			CROSS PT A FL230 OR ASGN, DESCEND ON YKM 108R, CROSS YKM 108/28 AT 11,000' MSL.	200113
IR343	B	C	KZ	AT	07000MSL		AT	06000MSL			PDT	2	US	1	293.0	21.0	4.0	4.0	T	N45560000	45.933334	W119180000	-119.300000				200113
IR343	C	D	KZ	AT	06000MSL		AT	06000MSL			PDT	2	US	1	344.0	22.0	4.0	4.0	T	N46034200	46.061668	W118540000	-118.900000				200113
IR343	D	E	KZ	AT	06000MSL		BT	06000MSL	08000MSL		PDT	2	US	1	41.0	27.0	4.0	4.0	T	N45545400	45.915001	W118230000	-118.383333				200508
IR343	E	F	KZ	AT	08000MSL		BT	08000MSL	09000MSL		PDT	2	US	1	80.0	43.0	4.0	4.0	T	N45340000	45.566666	W117553000	-117.925000				199511
IR343	F	G	KZ	AT	09000MSL		BT	00500AGL	09000MSL		PDT	2	US	1	105.0	33.0	4.0	4.0	T	N45231200	45.386667	W118183000	-118.308333				199708
IR343	G	H	KZ	BT	00500AGL	09000MSL	BT	00500AGL	09000MSL		IMB	2	US	1	8.0	7.0	4.0	4.0	T	N44450600	44.751667	W119380000	-119.633333				199708
IR343	H	I	KZ	BT	00500AGL	09000MSL	BT	05000MSL	09000MSL		IMB	2	US	1	315.0	43.0	4.0	4.0	T	N45175400	45.298332	W120081200	-120.136667				199708
IR343	I	J	KZ	AT	06300MSL		BT	05000MSL	06300MSL		LTJ	4	US	1	105.0	34.0	4.0	4.0	T	N45230000	45.383333	W120270000	-120.450000				199708
IR343	J	K	KZ	AT	05000MSL		BT	05000MSL	06000MSL		LTJ	4	US	1	183.0	9.0	4.0	4.0	T	N45350000	45.583332	W121110000	-121.183333				199708
IR343	K	L	KZ	AT	06000MSL		BT	06000MSL	11000MSL		LTJ	4	US	1	342.0	17.0	4.0	4.0	T	N45591800	45.988333	W121045400	-121.081667				199708
IR343	L	M	KZ	AT	11000MSL		AT	11000MSL			YKM	2	US	1	204.0	30.0	4.0	4.0	T	N46130000	46.216667	W120570000	-120.950000				199511
IR343	M	N	KZ	AT	11000MSL		AT	11000MSL			YKM	2	US	1	331.0	25.0	4.0	4.0	T	N46590000	46.983334	W120320000	-120.533333				199708
IR343	N	O	KZ	AT	11000MSL		AT	07000MSL			EPH	2	US	1	230.0	27.0	4.0	4.0	T	N47133000	47.225000	W120031200	-120.053333				200113
IR343	O	P	KZ	AT	07000MSL		AT	07000MSL			EPH	2	US	1	2.0	15.0	4.0	4.0	T	N47361800	47.605000	W119170000	-119.283333				200113
IR343	P		KZ	AT	07000MSL						EPH	2	US	1	323.0	23.0			X	N47450000	47.750000	W119350000	-119.583333				200113
IR344	A	B	KZ	AT	17000MSL		BT	12000MSL	17000MSL	Y	HQM	2	US	1			4.0	4.0	S	N46564932	46.947033	W124085743	-124.149286			DESCEND ON THE HQM R-237	200011
IR344	B	C	KZ	AA	12000MSL		BT	05000MSL	12000MSL		HQM	2	US	1	240.0	16.0	4.0	4.0	T	N46534800	46.896667	W124320000	-124.533333				200011
IR344	C	X	KZ	AB	05000MSL		BT	02000MSL	05000MSL		HQM	2	US	1	240.0	36.0	4.0	4.0	T	N46500000	46.833332	W125000000	-125.000000				200011
IR344	D	E	KZ	BT	00200AGL	02000MSL	BT	00500AGL	04000MSL		HQM	2	US	1	138.0	28.0	4.0	4.0	A	N46311200	46.520000	W123530000	-123.883333				199708
IR344	E	F	KZ	BT	00500AGL	04000MSL	BT	00500AGL	04000MSL		OLM	2	US	1	195.0	29.0	4.0	4.0	T	N46340000	46.566666	W123180000	-123.300000				199602
IR344	F	F1	KZ	BT	00500AGL	04000MSL	BT	00500AGL	07000MSL		OLM	2	US	1	136.0	31.0	4.0	4.0	T	N46301200	46.503334	W122352400	-122.590000				199602
IR344	F1	G	KZ	BT	00500AGL	07000MSL	BT	00500AGL	06000MSL		OLM	2	US	1	126.0	35.0	4.0	4.0	A	N46293000	46.491667	W122243000	-122.408333				199708
IR344	G	Q	KZ	BT	00500AGL	06000MSL	BT	00500AGL	07000MSL		OLM	2	US	1	116.0	42.0	4.0	4.0	T	N46283000	46.475000	W122113000	-122.191667				199708
IR344	H	I	KZ	BT	00500AGL	06000MSL	BT	00500AGL	05000MSL		LTJ	4	US	1	267.0	22.0	4.0	4.0	T	N45493000	45.825001	W121353000	-121.591667				199708
IR344	I	J	KZ	BT	00500AGL	05000MSL	BT	00500AGL	05000MSL		LTJ	4	US	1	250.0	16.0	4.0	4.0	T	N45430000	45.716667	W121293000	-121.491667				199708
IR344	J	K	KZ	BT	00500AGL	05000MSL	BT	00500AGL	06000MSL		LTJ	4	US	1	158.0	32.0	4.0	4.0	T	N45102400	45.173332	W121050000	-121.083333				199708
IR344	K	L	KZ	BT	00500AGL	06000MSL	BT	00500AGL	05300MSL		LTJ	4	US	1	118.0	39.0	4.0	4.0	B	N45130000	45.216667	W120300000	-120.500000				199602
IR344	L	M	KZ	BT	00500AGL	05300MSL	BT	00500AGL	04000MSL		LTJ	4	US	1	103.0	40.0	4.0	4.0	T	N45200000	45.333332	W120183000	-120.308333				199708
IR344	M		KZ	BT	00500AGL	04000MSL					PDT	2	US	1	253.0	31.0			X	N45433000	45.725000	W119410000	-119.683333				199708
IR344	Q	Q1	KZ	BT	00500AGL	07000MSL	BT	00500AGL	07000MSL		LTJ	4	US	1	300.0	50.0	4.0	4.0	T	N46213000	46.358334	W121510000	-121.850000				199602
IR344	Q1	H	KZ	BT	00500AGL	07000MSL	BT	00500AGL	06000MSL		LTJ	4	US	1	277.0	25.0	4.0	4.0	T	N45543000	45.908333	W121380000	-121.633333				199708
IR344	X	D	KZ	AB	02000MSL		BT	00200AGL	02000MSL		HQM	2	US	1	216.0	28.0	4.0	4.0	T	N46410000	46.683334	W124420000	-124.700000				199602
IR346	A	B	KZ	AT	FL290		BT	15000MSL	FL290	Y	ONP	2	US	1			4.0	4.0	S	N44343132	44.575368	W124033823	-124.060618			POINT A IS ONP VORTAC. CROSS A AT FL290 OR AS ASSIGNED.	200011
IR346	B	C	KZ	AA	15000MSL		AB	05000MSL			ONP	2	US	1	165.0	34.0	4.0	4.0	T	N44004200	44.011667	W124080600	-124.135000				200011
IR346	C	D	KZ	AB	05000MSL		BT	00200AGL	04000MSL		OTH	2	US	1	314.0	24.0	4.0	4.0	T	N43463000	43.775000	W124260000	-124.433333				199708
IR346	D	Q1	KZ	BT	00200AGL	04000MSL	BT	00200AGL	04000MSL		OTH	2	US	1	337.0	17.0	4.0	4.0	A	N43413000	43.691666	W124120000	-124.200000				199602
IR346	E	F	KZ	BT	00200AGL	04000MSL	BT	00200AGL	07000MSL		EUG	2	US	1	143.0	25.0	4.0	4.0	T	N43433000	43.725000	W123030000	-123.050000				199708
IR346	F	G	KZ	BT	00200AGL	07000MSL	BT	00200AGL	07000MSL		EUG	2	US	1	105.0	42.0	4.0	4.0	T	N43431200	43.720001	W122253000	-122.425000				199602
IR346	G	H	KZ	BT	00200AGL	07000MSL	BT	00200AGL	07000MSL		EUG	2	US	1	69.0	42.0	4.0	4.0	T	N44074200	44.128334	W122141800	-122.238333				199708
IR346	H	I	KZ	BT	00200AGL	07000MSL	BT	00200AGL	07000MSL		EUG	2	US	1	31.0	58.0	4.0	4.0	T	N44430000	44.716667	W122100600	-122.168333				199708
IR346	I	Q	KZ	BT	00200AGL	07000MSL	BT	00200AGL	06000MSL		LTJ	4	US	1	199.0	47.0	4.0	4.0	T	N45064800	45.113333	W121483000	-121.808333				199708
IR346	J	K	KZ	BT	00500AGL	06000MSL	BT	00200AGL	05300MSL		LTJ	4	US	1	118.0	39.0	4.0	4.0	B	N45130000	45.216667	W120300000	-120.500000				199602
IR346	K	L	KZ	BT	00200AGL	05300MSL	BT	00200AGL	04000MSL		LTJ	4	US	1	103.0	40.0	4.0	4.0	T	N45200000	45.333332	W120183000	-120.308333				199708
IR346	L		KZ	BT	00200AGL	04000MSL					PDT	2	US	1	253.0	31.0			X	N45433000	45.725000	W119410000	-119.683333				199708
IR346	Q	J	KZ	BT	00200AGL	06000MSL	BT	00500AGL	06000MSL		LTJ	4	US	1	175.0	35.0	4.0	4.0	T	N45091200	45.153332	W121200000	-121.333333				199708
IR346	Q1	E	KZ	BT	00200AGL	04000MSL	BT	00200AGL	04000MSL		EUG	2	US	1	189.0	28.0	4.0	4.0	T	N43423000	43.708332	W123323000	-123.541667				199708
IR348	A	B	KZ	AS			BT	00500AGL	13000MSL		NUW	3	US	1	58.0	24.0	4.0	4.0	S	N48254800	48.430000	W122045400	-122.081667				200103
IR348	B	C	KZ	BT	00500AGL	13000MSL	AT	11000MSL			NUW	3	US	1	71.0	65.0	4.0	4.0	B	N48180600	48.301666	W121014800	-121.030000				200103
IR348	C	D	KZ	AT	11000MSL		BT	00500AGL	10000MSL		SEA	2	US	1	43.0	64.0	4.0	4.0	B	N47553000	47.924999	W120533600	-120.893333				200109
IR348	D	E	KZ	BT	00500AGL	10000MSL	BT	00500AGL	09000MSL		EPH	2	US	1	319.0	84.0	4.0	4.0	A	N48420000	48.700001	W120080000	-120.133333				199708
IR348	E	F	KZ	BT	00500AGL	09000MSL	BT	01500AGL	07000MSL		EPH	2	US	1	334.0	90.0	4.0	4.0	B	N48523600	48.876667	W119370600	-119.618333				199708
IR348	F	G	KZ	BT	01500AGL	07000MSL	BT	00500AGL	07000MSL		EPH	2	US	1	342.0	81.0	4.0	4.0	T	N48434200	48.728333	W119175400	-119.298333				199708
IR348	G	H	KZ	BT	00500AGL	07000MSL	BT	00500AGL	08100MSL		EPH	2	US	1	360.0	69.0	4.0	4.0	T	N48271800	48.455000	W118480000	-118.800000				199708
IR348	H	I	KZ	BT	00500AGL	08100MSL	BT	00500AGL	07000MSL		GEG	2	US	1	323.0	69.0	4.0	4.0	B	N48400000	48.666668	W118064800	-118.113333				199803
IR348	I	J	KZ	BT	00500AGL	07000MSL	BT	00500AGL	08000MSL		GEG	2	US	1	346.0	74.0	4.0	4.0	T	N48470000	48.783333	W117245400	-117.415000				199602
