ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	RMK_SEQ	REMARK	CYCLE_DATE
G234	40	E	W	UWKD	1	FL197 AVBL WITH ATC COORD. VERT LTD FL197/FL49 AND FL397/FL207.	200605
G234	9960	W	W	UWKD	1	FL197 AVBL WITH ATC COORD. VERT LTD FL197/FL49 AND FL397/FL207.	200605
G242	10	E	W	URWA	1	VERT LIMITS FL128/FL69 AND FL397/FL178.	200602
G242	9990	W	W	URWA	1	VERT LIMITS FL128/FL69 AND FL397/FL178.	200602
G247	10	E	W	URRV	1	VERT LIMITS FL265/FL299. FL315/FL429 AVBL ON REQUEST WITH ATC.	200507
G247	9990	W	W	URRV	1	VERT LIMITS FL265/FL299. FL315/FL429 AVBL ON REQUEST WITH ATC.	200507
G25	10	E	W	LECB	1	Segment between Barcelona (BCN) VOR/DME and Agena NCRP not available below FL195.	200605
G25	20	E	W	LECB	1	Segment between Barcelona (BCN) VOR/DME and Agena NCRP not available below FL195.	200605
G27	50	E	W	LFRR	1	Aircraft must maintain precise navigation due to area LFP81.	200405
G27	9950	W	W	LFRR	1	Aircraft must maintain precise navigation due to area LFP81.	200405
G28	9990	E	W	LFBB	1	Between CTX and GUSON, FL 120 to FL 190 useable only on BORDEAUX ACC instruction. Between LMG and CTX even flight levels useable only for flights inbound to LFLX.	200412
G28	10	W	W	LFBB	1	Between CTX and GUSON, FL 120 to FL 190 useable only on BORDEAUX ACC instruction. Between LMG and CTX even flight levels useable only for flights inbound to LFLX.	200412
G3	400	E	W	UTSD	1	DO NOT OVERFLY UT(R)126 BELOW FL157.	200609
G3	410	E	W	UTSD	1	DO NOT OVERFLY UT(R)126 BELOW FL157.	200609
G3	710	E	W	ULOL	1	Vert Limits FL50/FL59, FL69/FL88, FL99/FL157, and FL168/FL397.	200609
G3	720	E	W	ULOL	1	Vert Limits FL50/FL59, FL69/FL88, FL99/FL157, and FL168/FL397.	200609
G3	9280	W	W	ULOL	1	Vert Limits FL50/FL59, FL69/FL88, FL99/FL157, and FL168/FL397.	200609
G3	9590	W	W	UTSD	1	DO NOT OVERFLY UT(R)126 BELOW FL157.	200609
G3	9600	W	W	UTSD	1	DO NOT OVERFLY UT(R)126 BELOW FL157.	200609
G32	10	E	W	LSAG	1	PAS - TOP; Compulsory for traffic departing LFLB/LJ/LP Via TOP M730 GEN VOR-DME/NDB.	200506
G32	20	E	W	LSAG	1	PAS - TOP; Compulsory for traffic departing LFLB/LJ/LP Via TOP M730 GEN VOR-DME/NDB.	200506
G32	30	E	W	LSAG	1	PAS - TOP; Compulsory for traffic departing LFLB/LJ/LP Via TOP M730 GEN VOR-DME/NDB.	200413
G32	40	E	W	LSAG	1	PAS - TOP; Compulsory for traffic departing LFLB/LJ/LP Via TOP M730 GEN VOR-DME/NDB.	200506
G32	50	E	W	LSAG	1	PAS - TOP; Compulsory for traffic departing LFLB/LJ/LP Via TOP M730 GEN VOR-DME/NDB.	200506
G32	60	E	W	LIMM	1	Minimum enroute IFR FL will be determined by Geneva ACC based on information available from Geneva MET office.  Geneva ACC shall inform Milano ACC of any changeof the minimum safe FL available over the Alps.	200605
G32	70	E	W	LIMM	1	Minimum enroute IFR FL will be determined by Geneva ACC based on information available from Geneva MET office.  Geneva ACC shallinform Milano ACC of any change of the minimum safe FL available over the Alps.	200605
G346	30	E	W	UHWW	1	VERT LIMITS ARE FL397/FL283 AND FL528/FL430. FL528/FL430 AVAILABLE ON AGREEMENT WITH ATC.	200313
G346	9970	W	W	UHWW	1	VERT LIMITS ARE FL397/FL283 AND FL528/FL430. FL528/FL430 AVAILABLE ON AGREEMENT WITH ATC.	200313
G350	10	W	W	ULOL	1	Vert Limit FL60/FL78, FL89/FL167 and FL178/FL397.	200403
G354	10	E	W	UMMM	1	ICAO Vertical Separation.	200413
G354	9990	W	W	UMMM	1	ICAO Vertical Separation.	200413
G358	10	E	W	USPP	1	VERT LIMITS ARE FL265/FL69 AND FL282/FL430. FL265/FL69 AVAILABLE ON REQUEST WITHATC.	200312
G358	20	E	W	USPP	1	VERT LIMITS ARE FL265/FL69 AND FL282/FL430. FL265/FL69 AVAILABLE ON REQUEST WITHATC.	200312
G358	9980	W	W	USPP	1	VERT LIMITS ARE FL265/FL69 AND FL282/FL430. FL265/FL69 AVAILABLE ON REQUEST WITHATC.	200312
G358	9990	W	W	USPP	1	VERT LIMITS ARE FL265/FL69 AND FL282/FL430. FL265/FL69 AVAILABLE ON REQUEST WITHATC.	200312
G359	10	W	W	USTR	1	VERT LIMITS ARE FL147/FL50 AND FL397/FL168.	200313
G364	10	E	W	URRV	1	VERT LIMITS ARE FL177/FL50 AND FL299/FL187.  ONE WAY TRAFFIC  WEST BOUND AT FL177 AND BELOW.	200602
G364	9990	W	W	URRV	1	VERT LIMITS ARE FL177/FL50 AND FL299/FL187.  ONE WAY TRAFFIC  WEST BOUND AT FL177 AND BELOW.	200602
G368	20	E	W	USPP	1	VERT LIMITS ARE FL147/FL69 AND FL397/FL168.  ONEWAY EAST BOUND BELOW FL147.	200313
G368	30	E	W	USSS	1	VERT LIMITS ARE FL147/FL69 AND FL397/FL168.  ONEWAY EAST BOUND BELOW FL147.	200506
G368	9970	W	W	USSS	1	VERT LIMITS ARE FL147/FL69 AND FL397/FL168.  ONEWAY EAST BOUND BELOW FL147.	200506
G368	9980	W	W	USPP	1	VERT LIMITS ARE FL147/FL69 AND FL397/FL168.  ONEWAY EAST BOUND BELOW FL147.	200313
G369	10	E	W	UHNN	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	20	E	W	UHNN	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	30	E	W	UHSH	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	40	E	W	UHOO	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	50	E	W	UHOO	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	9950	W	W	UHOO	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	9960	W	W	UHOO	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	9970	W	W	UHSH	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	9980	W	W	UHNN	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G369	9990	W	W	UHNN	1	Vert Limits FL397/FL59 and FL528/FL430.  FL528/FL430 AVBL on coordination with ATC.	200602
G370	10	E	W	UERR	1	FL528/FL430 AND FL397/FL283.  FL 528/FL 430 AVAILABLE ANTER COORDINATION WITH ATC.	200605
G370	20	E	W	UENN	1	FL528/FL430 AND FL397/FL283.  FL 528/FL 430 AVAILABLE ANTER COORDINATION WITH ATC.	200605
G370	30	E	W	UEEE	1	FL528/FL430 AND FL397/FL283.  FL 528/FL 430 AVAILABLE ANTER COORDINATION WITH ATC.	200605
G370	40	E	W	UEEE	1	VERT LIMITS ARE FL397/FL283 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200605
G370	50	E	W	UEEE	1	VERT LIMITS ARE FL397/FL283 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200605
G370	60	E	W	UEEE	1	VERT LTD FL397/FL79. FL528/FL430 AVBL WITH ATC COORD.	200607
G370	70	E	W	UEEE	1	VERT LTD FL397/FL79. FL528/FL430 AVBL WITH ATC COORD.	200607
G370	80	E	W	UEEE	1	VERT LIMITS ARE FL397/FL109 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	90	E	W	UHOO	1	VERT LIMITS ARE FL397/FL119 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	100	E	W	UHMM	1	VERT LIMITS ARE FL397/FL119 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	110	E	W	UHMM	1	VERT LIMITS ARE FL397/FL79 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	120	E	W	UHMM	1	VERT LIMITS ARE FL397/FL79 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	130	E	W	UHMM	1	VERT LIMITS ARE FL397/FL79 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9870	W	W	UHMM	1	VERT LIMITS ARE FL397/FL79 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9880	W	W	UHMM	1	VERT LIMITS ARE FL397/FL79 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9890	W	W	UHMM	1	VERT LIMITS ARE FL397/FL79 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9900	W	W	UHMM	1	VERT LIMITS ARE FL397/FL119 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9910	W	W	UHOO	1	VERT LIMITS ARE FL397/FL119 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9920	W	W	UEEE	1	VERT LIMITS ARE FL397/FL109 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200607
G370	9930	W	W	UEEE	1	VERT LTD FL397/FL79. FL528/FL430 AVBL WITH ATC COORD.	200607
G370	9940	W	W	UEEE	1	VERT LTD FL397/FL79. FL528/FL430 AVBL WITH ATC COORD.	200607
G370	9950	W	W	UEEE	1	VERT LIMITS ARE FL397/FL283 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200605
G370	9960	W	W	UEEE	1	VERT LIMITS ARE FL397/FL283 AND FL528/FL430. FL528/FL430 ARE AVAILABLE ON AGREEMENT WITH ATC.	200605
G370	9970	W	W	UEEE	1	FL528/FL430 AND FL397/FL283.  FL 528/FL 430 AVAILABLE ANTER COORDINATION WITH ATC.	200605
G370	9980	W	W	UENN	1	FL528/FL430 AND FL397/FL283.  FL 528/FL 430 AVAILABLE ANTER COORDINATION WITH ATC.	200605
G370	9990	W	W	UERR	1	FL528/FL430 AND FL397/FL283.  FL 528/FL 430 AVAILABLE ANTER COORDINATION WITH ATC.	200605
G371	40	E	W	UWWW	1	VERT LIMITS FL108/FL69 AND FL397/FL168.	200602
G371	50	E	W	UWOO	1	VERT LIMITS FL108/FL69 AND FL397/FL168.	200602
G371	9950	W	W	UWOO	1	VERT LIMITS FL108/FL69 AND FL397/FL168.	200602
G371	9960	W	W	UWWW	1	VERT LIMITS FL108/FL69 AND FL397/FL168.	200602
G38	210	E	W	LBSR	1	FL095 TO FL155 CDR 1 2300Z++ TIL 0400Z++ WEEK NIGHTS, WEEKEND FM FRI 1400Z++ TILMON 0600Z++. CDR 2 SEE DAILY CRAM. TEMPORARILY CLOSED ON ACC INSTRUCTIONS. ALTERNATE ROUTEG38 ABOVE FL155,OR UM987.	200510
G38	9790	W	W	LBSR	1	FL095 TO FL155 CDR 1 2300Z++ TIL 0400Z++ WEEK NIGHTS, WEEKEND FM FRI 1400Z++ TILMON 0600Z++. CDR 2 SEE DAILY CRAM. TEMPORARILY CLOSED ON ACC INSTRUCTIONS. ALTERNATE ROUTEG38 ABOVE FL155,OR UM987.	200510
G39	110	E	W	LFMM	1	FJR to AFRIC on ACC instruction inside area LFR108 E2.	200511
G39	120	E	W	LFBB	1	FJR to AFRIC on ACC instruction inside area LFR108 E2.	200511
G39	9880	W	W	LFBB	1	FJR to AFRIC on ACC instruction inside area LFR108 E2.	200511
G39	9890	W	W	LFMM	1	FJR to AFRIC on ACC instruction inside area LFR108 E2.	200511
G393	10	E	W	LFMM	1	Airway usable on ACC instructions.	200405
G393	20	E	W	LFMM	1	Airway usable on ACC instructions.	200405
G393	9980	W	W	LFMM	1	Airway usable on ACC instructions.	200405
G393	9990	W	W	LFMM	1	Airway usable on ACC instructions.	200405
G40	9960	E	W	LFFF	1	VATRI to CTL is useable on ACC instruction.	200405
G40	10	W	W	LFFF	1	ATN to TRO, FL 120 to FL 190 on instruction from PARIS ACC.	200405
G40	40	W	W	LFFF	1	VATRI to CTL is useable on ACC instruction.	200405
G41	9890	E	W	LPPC	1	CDR1 FL195/FL95 Segment Canar/VIS. Alternate route on ATC instructions.	200406
G41	110	W	W	LPPC	1	CDR1 FL195/FL95 Segment Canar/VIS. Alternate route on ATC instructions.	200406
G434	110	W	R	LSLS	1	LASUN - LUMEL; Only available for traffic departing LFSB/SM/SQ/GB, LSZH. Not available to traffic with departing LSZH with destination/overfly LFRR FIR Except via  DJL-OKRIX-TELBO-AGOGO-RBT-LGL-KOKOS/SENLO/DIDAK/PEPON.	200509
G445	9970	E	W	ULRB	1	VERTICAL LIMITS FL168/FL331 AND FL348/FL397 AVAILABLE WITH ATC CLEARANCE.	200602
G445	9980	E	W	ULRB	1	VERTICAL LIMITS FL168/FL331 AND FL348/FL397 AVAILABLE WITH ATC CLEARANCE.	200602
G445	9990	E	W	ULRB	1	VERTICAL LIMITS FL168/FL331 AND FL348/FL397 AVAILABLE WITH ATC CLEARANCE.	200602
G445	10	W	W	ULRB	1	VERTICAL LIMITS FL168/FL331 AND FL348/FL397 AVAILABLE WITH ATC CLEARANCE.	200602
G445	20	W	W	ULRB	1	VERTICAL LIMITS FL168/FL331 AND FL348/FL397 AVAILABLE WITH ATC CLEARANCE.	200602
G445	30	W	W	ULRB	1	VERTICAL LIMITS FL168/FL331 AND FL348/FL397 AVAILABLE WITH ATC CLEARANCE.	200602
G462	9530	E	R	OBBB	1	Westbound traffic  required to be level prior to PIMAL	200610
G462	410	W	R	OMAE	1	Mandatory routing for traffic from AUH landing OEDR, OKBK, OBBI west of BAH.	200608
G462	420	W	R	OMAE	1	Mandatory routing for traffic from AUH landing OEDR, OKBK, OBBI west of BAH.	200608
G462	430	W	R	OMAE	1	Mandatory routing for traffic from AUH landing OEDR, OKBK, OBBI west of BAH.	200608
G462	440	W	R	OBBB	1	Westbound traffic  required to be level prior to PIMAL.	200603
G462	450	W	R	OBBB	1	Westbound traffic  required to be level prior to PIMAL	200603
G462	460	W	R	OBBB	1	Westbound traffic  required to be level prior to PIMAL	200603
G462	470	W	R	OBBB	1	Westbound traffic  required to be level prior to PIMAL	200610
G475	10	E	W	ULMM	1	VERT LIMITS FL331/FL148. FL397/FL348 AVBL ON COORDINATION WITH ATC.	200506
G475	20	E	W	ULMM	1	VERT LIMITS FL299/3900FT. FL397/FL315 AVBL ON COORDINATION WITH ATC.	200506
G475	9980	W	W	ULMM	1	VERT LIMITS FL299/3900FT. FL397/FL315 AVBL ON COORDINATION WITH ATC.	200506
G475	9990	W	W	ULMM	1	VERT LIMITS FL331/FL148. FL397/FL348 AVBL ON COORDINATION WITH ATC.	200506
G476	10	E	W	URRV	1	Vert Limits FL196/FL148 and FL300/FL210.   Use ICAO feet vert separation FL430/FL270 btw SUREN and DIBAT and separation FL430/FL210 btw ODIRA and SUREN.	200413
G476	20	E	W	URRV	1	Vert Limits FL196/FL148 and FL300/FL210.  Use ICAO feet vert separation FL430/FL270 btw SUREN and DIBAT and separation FL430/FL210 btw ODIRA and SUREN.	200602
G476	30	E	W	URRV	1	Vert Limits FL196/FL148 and FL300/FL210.  Use ICAO feet vert separation FL430/FL270 btw SUREN and ANAKA and separation FL430/FL210 btw ODIRA and SUREN.	200602
G476	40	E	W	URRV	1	Vert Limits FL255/FL148 and FL290/FL270.  Use ICAO feet vert separation FL430/FL270 btw SUREN and ANAKA and separation FL430/FL210 btw ODIRA and SUREN.	200602
G476	50	E	W	URRV	1	Vert Limits FL255/FL70 and FL290/FL270. FL430/FL320 AVBL ON REQUEST WITH ATC.	200602
G476	60	E	W	URRV	1	VERT LIMITS FL98/FL59, FL256/FL148 AND FL290/FL270.  FL430/FL320 AVBL ON REQUESTWITH ATC.	200610
G476	70	E	W	URRV	1	VERT LIMITS FL299/FL148, FL98/FL59.  FL430/FL320 AVAILABLE AFTER COORDINATION WITH ATC.	200610
G476	90	E	W	URRV	1	VERT LIMITS FL298/FL148. FL429/FL315 AVBL ON REQUEST WITH ATC.	200602
G476	100	E	W	URRV	1	VERT LIMITS FL298/FL148. FL429/FL315 AVBL ON REQUEST WITH ATC.	200602
G476	230	E	W	UUWV	1	VERT LIMITS FL216/FL89. FL397/FL227 ONE WAY WEST.	200602
G476	240	E	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	250	E	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	260	E	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	270	E	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	9430	E	W	ULMM	1	VERT LIMITS FL331/FL282.  FL397/FL348 AVBL ON COORDINATION WITH ATC.	200609
G476	9450	E	W	ULMM	1	VERT LIMITS FL331/FL187. FL397/FL348 AVBL ON COORDINATION WITH ATC.	200602
G476	9460	E	W	ULMM	1	VERT LIMITS FL397/FL348. FL331/FL187 AVBL ON COORDINATION WITH ATC.	200602
G476	9540	E	W	ULWW	1	VERT LIMITS FL88/FL50 AND FL331/FL178.	200602
G476	9550	E	W	ULWW	1	VERT LIMITS FL88/FL50 AND FL331/FL178.	200602
G476	9560	E	W	ULWW	1	VERT LIMITS FL88/FL59 AND FL331/FL168.	200602
G476	430	W	W	ULWW	1	VERT LIMITS ARE FL88/FL50 AND FL298/FL168.	200602
G476	440	W	W	ULWW	1	VERT LIMITS FL88/FL59 AND FL331/FL168.	200602
G476	450	W	W	ULWW	1	VERT LIMITS FL88/FL50 AND FL331/FL178.	200602
G476	460	W	W	ULWW	1	VERT LIMITS FL88/FL50 AND FL331/FL178.	200602
G476	540	W	W	ULMM	1	VERT LIMITS FL397/FL348. FL331/FL187 AVBL ON COORDINATION WITH ATC.	200602
G476	550	W	W	ULMM	1	VERT LIMITS FL331/FL187. FL397/FL348 AVBL ON COORDINATION WITH ATC.	200602
G476	570	W	W	ULMM	1	VERT LIMITS FL331/FL282.  FL397/FL348 AVBL ON COORDINATION WITH ATC.	200609
G476	9730	W	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	9740	W	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	9750	W	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	9760	W	W	UUWV	1	VERT LIMITS FL216/FL89. FL 397/FL227 ONE WAY WEST.	200602
G476	9770	W	W	UUWV	1	VERT LIMITS FL216/FL89. FL397/FL227 ONE WAY WEST.	200602
G476	9900	W	W	URRV	1	VERT LIMITS FL298/FL148. FL429/FL315 AVBL ON REQUEST WITH ATC.	200602
G476	9910	W	W	URRV	1	VERT LIMITS FL298/FL148. FL429/FL315 AVBL ON REQUEST WITH ATC.	200602
G476	9930	W	W	URRV	1	VERT LIMITS FL299/FL148, FL98/FL59.  FL430/FL320 AVAILABLE AFTER COORDINATION WITH ATC.	200610
G476	9940	W	W	URRV	1	VERT LIMITS FL98/FL59, FL256/FL148 AND FL290/FL270.  FL430/FL320 AVBL ON REQUESTWITH ATC.	200610
G476	9950	W	W	URRV	1	Vert Limits FL255/FL70 and FL290/FL270. FL430/FL320 AVBL ON REQUEST WITH ATC.	200602
G476	9960	W	W	URRV	1	Vert Limits FL255/FL148 and FL290/FL270.  Use ICAO feet vert separation FL430/FL270 btw SUREN and ANAKA and separation FL430/FL210 btw ODIRA and SUREN.	200602
G476	9970	W	W	URRV	1	Vert Limits FL196/FL148 and FL300/FL210.  Use ICAO feet vert separation FL430/FL270 btw SUREN and ANAKA and separation FL430/FL210 btw ODIRA and SUREN.	200602
G476	9980	W	W	URRV	1	Vert Limits FL196/FL148 and FL300/FL210.  Use ICAO feet vert separation FL430/FL270 btw SUREN and DIBAT and separation FL430/FL210 btw ODIRA and SUREN.	200602
G476	9990	W	W	URRV	1	Vert Limits FL196/FL148 and FL300/FL210.   Use ICAO feet vert separation FL430/FL270 btw SUREN and DIBAT and separation FL430/FL210 btw ODIRA and SUREN.	200413
G479	70	E	W	UWPP	1	VERT LIMITS - FL463/FL108 AND FL98/FL69.  FL98/FL69 AVAILABLE AFTER COODINATION WITH ATC.	200602
G479	80	E	W	UWWW	1	VERT LIMITS - FL463/FL108 AND FL98/FL69.  FL98/FL69 AVAILABLE AFTER COODINATION WITH ATC.	200602
G479	90	E	W	UWWW	1	VERT LIMITS - FL463/FL108 AND FL98/FL69.  FL98/FL69 AVAILABLE AFTER COODINATION WITH ATC.	200602
G479	9910	W	W	UWWW	1	VERT LIMITS - FL463/FL108 AND FL98/FL69.  FL98/FL69 AVAILABLE AFTER COODINATION WITH ATC.	200602
G479	9920	W	W	UWWW	1	VERT LIMITS - FL463/FL108 AND FL98/FL69.  FL98/FL69 AVAILABLE AFTER COODINATION WITH ATC.	200602
G479	9930	W	W	UWPP	1	VERT LIMITS - FL463/FL108 AND FL98/FL69.  FL98/FL69 AVAILABLE AFTER COODINATION WITH ATC.	200602
G487	80	E	W	URRV	1	VERT LIMITS ARE FL187/FL168 AND FL298/FL256.	200607
G487	90	E	W	URRV	1	VERT LIMITS ARE FL187/FL168 AND FL298/FL256.	200607
G487	100	E	W	URRV	1	VERT LIMITS ARE FL187/FL168 AND FL298/FL256.	200607
G487	380	E	W	URRV	1	VERT LIMITS ARE FL98/FL50 AND FL331/FL178.	200607
G487	9620	W	W	URRV	1	VERT LIMITS ARE FL98/FL50 AND FL331/FL178.	200607
G487	9900	W	W	URRV	1	VERT LIMITS ARE FL187/FL168 AND FL298/FL256.	200607
G487	9910	W	W	URRV	1	VERT LIMITS ARE FL187/FL168 AND FL298/FL256.	200607
G487	9920	W	W	URRV	1	VERT LIMITS ARE FL187/FL168 AND FL298/FL256.	200607
G488	9950	E	W	URRV	1	VERT LIMITS ARE FL298/FL207 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	9960	E	W	URRV	1	VERT LIMITS ARE FL298/FL207 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	9970	E	W	URRV	1	VERT LIMITS ARE FL298/FL207 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	9980	E	W	URRV	1	ROSTOV ACC	200411
G488	9990	E	W	URRV	1	VERT LIMITS ARE FL298/FL217 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	10	W	W	URRV	1	VERT LIMITS ARE FL298/FL217 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	20	W	W	URRV	1	ROSTOV ACC	200411
G488	30	W	W	URRV	1	VERT LIMITS ARE FL298/FL207 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	40	W	W	URRV	1	VERT LIMITS ARE FL298/FL207 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G488	50	W	W	URRV	1	VERT LIMITS ARE FL298/FL207 AND FL197. FL197 ONEWAY WEST BOUND.	200411
G490	200	E	W	UIBB	1	VERT LIMITS FL236/FL69 AVAIL ON COORDINATION WITH ATC.	200608
G490	210	E	W	UOOO	1	VERT LIMITS FL236/FL69 AVAIL ON COORDINATION WITH ATC.	200608
G490	9790	W	W	UOOO	1	VERT LIMITS FL236/FL69 AVAIL ON COORDINATION WITH ATC.	200608
G490	9800	W	W	UIBB	1	VERT LIMITS FL236/FL69 AVAIL ON COORDINATION WITH ATC.	200608
G491	9840	E	W	UEMO	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9850	E	W	UEMO	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9860	E	W	UEMO	1	VERT LIMITS ARE FL430/FL315, (FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9870	E	W	UENN	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9880	E	W	UENN	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9890	E	W	UENN	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9900	E	W	UEVV	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9910	E	W	UEVV	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9920	E	W	UEST	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9930	E	W	UEST	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9940	E	W	UEST	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9950	E	W	UEST	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9960	E	W	UEST	1	VERT LIMITS ARE FL429/FL315 AND FL528/FL463. FL528/FL463 AVAILABLE ON AGREEMENT WITH ATC.	200605
G491	9970	E	W	UEST	1	FL528/FL463 AND FL430/FL315.  FL528/FL463 AVAILABLE WITH COORDINATION WITH ATC.	200605
