ARPT_IDENT	COMM_TYPE	RMK_SEQ	REMARK	CYCLE_DATE
UK72759	CAC	1	Mil acft cros MATZ or ldg at LAKENHEATH ctc LONDON MIL 277.775 or LAKENHEATH RADAR 242.05 5 min or 20 NM before MATZ bdry; civ acft tran svc avbl 0600-2359Z++Mon-Fri exc US hol.	200603
UK72759	PMSV	1	METRO-Remote briefing svc avbl H24 2245Z++ Sun - 1800Z++ Fri, Closed Sat. For PMSV (284.425) and RSB ctc 21 OWS DSN 496-6145/6146 or C011-49-06302-67-6145/6146.	200609
UK72759	POST	1	HAVE QUICK timing avbl. VIP acft ctc COMD POST 20 min prior to ETA.	199913
UK81751	CLD	1	For gnd movement planning dur opr hr, departing acft must use 121.95 for initialcall.	200202
UK84858	ATIS	1	SAM VOR-DME	200012
UK97104	APP	1	Opr 0715-1745Z++ Mon-Fri, 0715-1615Z++ Tue-Thu, 0715-0825 and 0945-1130Z++ Sat, 1245-1430Z++ Sun.	200413
UK97104	ATIS	1	Opr 0715-1745Z++ Mon-Fri, 0715-1615Z++ Tue-Thu, 0715-0825 and 0945-1130Z++ Sat, 1245-1430Z++ Sun.	200413
UK97104	TWR	1	Opr 0715-1745Z++ Mon-Fri; 0715-1615Z++ Tue-Thu; 0715-0825Z++, 0945-1130Z++ Sat; 1245-1430Z++ Sun.	200501
UP08505	OPS	1	At least 30 min before ETA, provide the number of passengers, luggage, and otherpertinent information to Boryspil Operations Control.	200508
UP85829	OPS	1	At least 30 min before ETA, provide the number of passengers, luggage, and otherpertinent information to Simferopol Operations Control.	200508
US00033	AWOS	1	C304-675-4618.	200008
US00033	FSS	1	(HENDERSON RCO)	199909
US00071	AWOS	1	C888-297-9399.	200309
US00071	CNTR	1	(APP/DEP svc)	200313
US00071	RDO	1	(RCO)	200309
US00094	AWOS	1	C803-424-1979.	200212
US00105	AWOS	1	C907-552-9855 or C907-552-9797, ext 226. TWEB.	200402
US00105	CNTR	1	(APP/DEP CON svc)	200402
US00105	FSS	1	(DEADHORSE RCO)	200402
US00105	RDO	1	(LAA)	200402
US00114	FSS	1	C1-866-248-6516	200312
US00115	AWOS	1	C907-661-3020. Wx camera avbl at; akweathercams.faa.gov .	200311
US00115	CNTR	1	(APP/DEP svc)	200311
US00115	FSS	1	(122.15 GCO. Key 4 times.) Fone C1-866-248-6516.	200311
US00116	AWOS	1	C907-587-5654.	200311
US00116	FSS	1	C1-866-248-6516.	200311
US00117	ASOS	1	C907-633-2012.	200606
US00117	CNTR	1	(APP/DEP svc)	200311
US00117	FSS	1	(BARROW RCO) C1-866-248-6516.	200311
US00121	A/D	1	(APP/DEP CON svc)	200401
US00121	ASOS	1	(RCO) C907-480-5577.	200505
US00121	FSS	1	(DEADHORSE RCO)	200401
US00124	A/D	1	(APP/DEP svc)	200407
US00124	AWOS	1	C903-575-4027.	200310
US00132	ASOS	1	C970-345-2320.	200606
US00132	CNTR	1	(APP/DEP svc)	200107
US00132	RCO	1	(DENVER FSS)	200313
US00133	AWOS	1	C907-552-9730 or 9637 Listen to automative voice for AWOS information option.	200305
US00133	FSS	1	(KOTZEBUE RCO)	199907
US00136	ASOS	1	C907-833-3112.	200608
US00136	CNTR	1	(APP/DEP svc)	200107
US00136	FSS	1	(RCO)	200505
US00136	MISC	1	Pilot controlled lighting freq.	199907
US00138	A/D	1	(APP/DEP svc)	200412
US00138	FSS	1	(Tin City RCO)	200412
US00141	ASOS	1	C907-363-2102.	199907
US00142	A/D	1	(STAGE II).	200312
US00142	RDO	1	(233.7 Hilo RCO)	200404
US00142	TWR	1	When twr clsd trans intentions on 118.1; for ATC svc ctc Honolulu ARTCC 126.6 284.6.	200309
US00144	ARTC	1	(APP/DEP svc)	200411
US00144	FSS	1	(GALENA RCO) C866-248-6516.	200505
US00146	AWOS	1	C907-552-9283 ext 229.	200604
US00146	CNTR	1	(APP/DEP CON svc)	200405
US00146	FSS	1	(RCO)	200505
US00150	FSS	1	(NOME RCO)	199907
US00153	ASOS	1	C907-534-2272.	200312
US00153	CNTR	1	(APP/DEP svc)	200509
US00153	FSS	1	C1-866-248-6516.	200312
US00154	CNTR	1	(APP/DEP svc)	200509
US00155	AWOS	1	C907-963-4000.	200406
US00155	CNTR	1	(APP/DEP svc)	200406
US00155	FSS	1	(RCO)	200505
US00157	AWOS	1	C907-485-2203.	200408
US00157	CNTR	1	(APP/DEP CON svc)	200408
US00157	FSS	1	(RCO)	200505
US00173	AWOS	1	C907-484-2107.	200310
US00173	CNTR	1	(APP/DEP svc)	200310
US00173	FSS	1	(RCO)	200505
US00174	CNTR	1	(APP/DEP svc)	200502
US00174	FSS	1	(Tin City RCO)	200407
US00175	A/D	1	(APP/DEP CON svc)	200401
US00175	ASOS	1	C907-645-2160.	200401
US00175	FSS	1	(RCO)	200406
US00177	AWOS	1	C907-494-2180.	200401
US00177	CNTR	1	(APP/DEP CON svc)	200401
US00177	FSS	1	(KOTZEBUE RCO)	200401
US00180	A/D	1	351.9  (121.1 351.9 5500' and blw 311 -060 ) (127.325  5000' and blw 061 -180 ) (119.4 5500' and blw 181 -310 ) (124.8  Abv 5000' 360 -180 ) (120.15 Abv 5500' 181 -359 )	200609
US00180	ASOS	1	C407-658-6753.	200609
US00180	RDO	1	(RCO)	200609
US00180	TWR	1	When clsd prior to dep req clnc on 124.3.	200609
US00186	ASOS	1	C907-692-5900.	200311
US00186	CNTR	1	(APP/DEP svc)	200311
US00186	CTAF	1	WX obsv avbl for lcl arpt wx on CTAF, call sign-Bettles WX and C907-692-5533.	200311
US00186	FSS	1	(FAIRBANKS RCO) C1-866-248-6516.	200311
US00188	ASOS	1	C907-366-7266.	200312
US00188	CNTR	1	(APP DEP svc)  Class E Airspace svc 1500-0630Z++, OT Class G.	200312
US00188	CTAF	1	Wx observer abvl 1500-0630Z++ for lcl wx (Call sign Tanana Wx) or fone C907-366-7288	200312
US00188	FSS	1	(TANANA RCO)	200312
US00193	AWOS	1	C907-552-3211 or 4310 ext 229.	200312
US00193	CNTR	1	(APP/DEP svc)	200312
US00193	FSS	1	(FAIRBANKS RCO) C1-866-248-6516.	200312
US00197	ASOS	1	C760-922-3000.	200104
US00197	CNTR	1	(APP/DEP svc)	200603
US00197	RDO	1	(RCO)	199909
US00200	ASOS	1	C907-469-4605.	200606
US00200	CNTR	1	(GALENA RCO) (APP/DEP CON svc)	200406
US00200	FSS	1	(GALENA RCO) C866-248-6516.	200505
US00201	AWOS	1	C907-662-2337.	200001
US00201	CNTR	1	(APP/DEP svc)	200107
US00201	FSS	1	(FAIRBANKS RCO)	199913
US00201	INFO	1	Special Use Airspace Information Service. (1-800-758-8732)	199907
US00229	AWOS	1	C907-445-2146.	200404
US00229	CNTR	1	(APP/DEP svc)	200404
US00229	FSS	1	(AMBLER RCO)	200404
US00236	MISC	1	SPECIAL USE AIRSPACE INFO SERVICE, CAN ALSO CONTACT VIA 1-800-758-8723.	199907
US00243	FSS	1	(AMBLER RCO)	200411
US00244	CNTR	1	(APP/DEP svc)	200509
US00244	FSS	1	(FAIRBANKS RCO) C1-866-248-6516.	200312
US00259	CNTR	1	(APP/DEP svc)	200509
US00259	FSS	1	C1-866-248-6516.	200312
US00279	ASOS	1	C402-463-4029.	200001
US00279	CNTR	1	(APP/DEP svc)	200413
US00279	RDO	1	(RCO)	200001
US00310	FSS	1	(RCO)	200602
US00310	MISC	1	C1-800-758-8723.	200310
US00317	AWOS	1	C907-675-4282.	200402
US00317	CNTR	1	(APP/DEP CON svc)	200402
US00317	FSS	1	(KENAI RCO)	200402
US00317	MISC	1	Unuse 040 -340  byd 10 NM; 290 -340  byd 10 NM.	200402
US00327	A/D	1	(APP/DEP svc)	200310
US00327	AWOS	1	C907-674-3315.	200310
US00327	FSS	1	(MINCHUMINA RCO)	200505
US00331	CNTR	1	(APP/DEP svc)	200610
US00337	CNTR	1	(Aniak RCAG)	200107
US00337	FSS	1	(ANIAK RCO) C866-864-1737.	200609
US00338	AWOS	1	C907-731-9001 ext 229. Listen to automative voice for AWOS information option.	200311
US00338	CNTR	1	(APP/DEP svc)	200311
US00338	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00338	UNIC	1	121.5 (E).	200311
US00341	A/D	1	(APP/DEP svc)	199913
US00341	AWOS	1	C907-384-0132.	199907
US00341	PMSV	1	Full svc Tue,Fri,1600-0300Z++,Wed,Thur 1600-1400Z++;except holidays. Limited svcother times. Svc limited to 25nm and line of sight.	200003
US00342	AWOS	1	C907-552-1106/1040 Listen to automative voice for AWOS information option.	200305
US00342	FSS	1	(KENAI RCO)	199908
US00343	CNTR	1	(APP/DEP svc)	200403
US00343	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200313
US00364	A/D	1	397.85 (125.175 397.85 321 -060 )(133.0 295.0 061 -230 )(127.8 343.725 231 -320 )	200210
US00364	ASOS	1	C910-484-1546	199909
US00364	RDO	1	(RCO)	200210
US00410	ASOS	1	C907-293-2002.	200606
US00410	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200402
US00427	AWOS	1	C907-373-3801.	200312
US00436	AWOS	1	C907-624-3051. NWS avbl Mon-Fri,1445-2245Z++.	200406
US00436	CNTR	1	APP/DEP svc.	200406
US00436	FSS	1	(RCO)	200505
US00438	A/D	1	(Bethel RCO)	200404
US00438	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00440	ARTC	1	FREQ USE 124.4 DISCRETE FOR HIGH ALT	200305
US00440	AWOS	1	C907-552-2869 or 2372 Listen to automative voice for AWOS information option.	200305
US00440	CNTR	1	(APP/DEP svc)	200107
US00440	FSS	1	(APP/DEP svc)	199907
US00442	ASOS	1	Phone C907-471-2434	200104
US00442	CNTR	1	(Aniak RCAG)	200107
US00443	CNTR	1	(APP/DEP CON svc)	200406
US00445	ASOS	1	C706-613-7373.	200608
US00445	RDO	1	(RCO)	200608
US00447	AWOS	1	C907-827-8135.	200312
US00447	CNTR	1	(APP/DEP svc)	200312
US00447	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00453	AWOS	1	C907-984-6429.	200407
US00453	FSS	1	(NOME RCO)	200407
US00455	AWOS	1	C907-663-6353.	200402
US00455	CNTR	1	(APP/DEP CON svc)	200402
US00455	FSS	1	(ANVIK RCO) C866-864-1737.	200609
US00456	ASOS	1	C907-923-6480.	200606
US00456	CNTR	1	(APP/DEP svc)	200401
US00456	RDO	1	(UNALAKLEET RCO)	200505
US00458	AWOS	1	C907-438-2135.	199907
US00458	CNTR	1	(APP DEP svc) Class E svc effedtive 1500-0859Z++, other times Class G.	200107
US00458	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00460	ASOS	1	(C907-558-5501).	200405
US00461	ASOS	1	C907-591-2511. Wx camera avbl at; akweathercams.faa.gov .	200009
US00461	CNTR	1	(APP/DEP svc)	200107
US00462	CNTR	1	(APP/DEP CON svc)FSS C866-864-1737.	200609
US00463	A/D	1	(APP/DEP svc)	200604
US00463	RDO	1	(KIPNUK RCO) C866-864-1737.	200609
US00464	ASOS	1	C907-584-5521.	200312
US00466	AWOS	1	C907-949-1014.	200406
US00466	CNTR	1	(APP/DEP svc)	200406
US00466	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00474	AAS	1	Ctc twr on 118.5.	200005
US00474	ASOS	1	C781-274-9733.	199811
US00474	ATIS	1	C781-274-6283.	200507
US00475	ASOS	1	C907-546-2324.	200313
US00475	CNTR	1	(APP/DEP svc)	200313
US00475	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200313
US00475	FSS	1	(RCO) C866-864-1737.	200609
US00475	MISC	1	Natl Wx Svc Obsvr avbl H24 to augment ASOS.	200313
US00476	AWOS	1	C907-552-9419 or 9370, ext 8; listen to automative voice for AWOS information option.	200311
US00476	CNTR	1	(APP/DEP svc)	200311
US00476	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00477	ASOS	1	C907-859-2700.	199907
US00477	CNTR	1	(APP/DEP svc)	200107
US00477	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00477	FSS	1	(PRIBILOF RCO) C866-864-1737.	200609
US00479	CNTR	1	(APP/DEP CON svc)(125.2/372.2 Bethel RCAG)(124.2/251.1 Cape Newenham RCAG)	200405
US00480	ASOS	1	C907-896-5510.	200407
US00480	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00482	AWOS	1	C907-837-2406.	200301
US00482	CNTR	1	(APP/DEP svc)	200107
US00482	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00482	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00483	ASOS	1	C907-571-1483.	200312
US00483	CNTR	1	(APP/DEP svc)	200312
US00483	CTAF	1	Iliamna wx avbl (Call sign Iliamna Wx) or fone C907-571-1240 1445-0645Z++.	200312
US00483	RCO	1	(LAKE CLARK PASS 1 RCO)	200312
US00483	RFSS	1	(KENAI RCO)	200312
US00485	A/D	1	(APP CON svc)	200009
US00485	AWOS	1	(Phone C907-979-8800)	200110
US00485	RDO	1	(RCO) C866-864-1737.	200609
US00486	A/D	1	(Iliamna RCO)	200311
US00486	ASOS	1	C907-533-3350.	200606
US00486	UNIC	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00491	AWOS	1	C907-493-5326.	199908
US00491	CNTR	1	(APP DEP con)	200107
US00491	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200309
US00491	FSS	1	(KENAI RCO) C866-864-1737.	200609
US00494	ASOS	1	C907-989-2227.	200606
US00494	CNTR	1	(APP/DEP svc) (Cold Bay RCO)	200312
US00494	FSS	1	(COLD BAY RCO)	200311
US00505	AWOS	1	C907-797-2296	200311
US00505	CNTR	1	(APP/DEP svc) (Point Heiden RCO)	200312
US00505	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00505	FSS	1	(Port Heiden RCO) C866-864-1737.	200609
US00513	AWOS	1	C907-233-2288.	200311
US00513	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200309
US00517	AWOS	1	C814-227-2899.	199909
US00532	ASOS	1	C907-289-2018.	200606
US00532	FSS	1	16 May-13 Sep 1645-0845Z++, OT ctc Kenai RDO.	200311
US00535	RDO	1	(Iliamna RCO)	200603
US00542	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00542	RCO	1	(Kemuk Mountain RCO)	200101
US00553	AWOS	1	C907-424-7635.	200408
US00553	CNTR	1	(APP/DEP CON svc)	200408
US00553	FSS	1	(JUNEAU RCO)	200408
US00571	ASOS	1	C907-497-4279.	200607
US00571	CNTR	1	(APP/DEP svc)	200501
US00571	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00575	CTAF	1	Pilots are requested to self-announce on CTAF before taxiing on the rwy for departure, leaving the rwy and within 5 NM of the arpt when approaching to land.	200306
US00603	AWOS	1	C704-785-2145.	199809
US00668	ASOS	1	C804-752-2902. Exc thunderstorm.	200212
US00683	AWOS	1	C256-891-8259.	200601
US00711	RDO	1	(PAHOKEE RCO)	200602
US00731	CNTR	1	(APP/DEP svc)	200107
US00734	ASOS	1	C864-882-0144.	200005
US00739	AWOS	1	C843-479-5817.	200606
US00819	AWOS	1	C989-739-1310.	200409
US00819	CNTR	1	(APP/DEP svc)	200412
US00828	ASOS	1	C281-242-7605.	200310
US00847	AWOS	1	C540-657-8283.	200406
US00974	ATIS	1	C650-593-0613.	199909
US01000	AWOS	1	C254-848-4581. (135.525 Out of Service UFN.)	200212
US01000	CLD	1	(GCO 121.725)	200313
US01001	AWOS	1	C916-231-0103.	200308
US01001	OPS	1	(ARNG OPS).	200012
US01008	ATIS	1	C650-858-0606.	199809
US01017	AWOS	1	C402-563-3895.	200204
US01017	CNTR	1	(APP/DEP svc)	200413
US01022	CNTR	1	(APP/DEP svc)	200107
US01029	CNTR	1	(APP/DEP svc)	200313
US01163	CNTR	1	(APP/DEP svc)	200205
US01173	AWOS	1	C805-686-8903.	200505
US01223	UNIC	1	UNATTENDED	199805
US01225	APP	1	(APP/DEP svc)	200507
US01267	CNTR	1	(APP/DEP svc)	200107
US01311	A/D	1	(King Salmon RCAG)	200107
US01311	AWOS	1	C907-596-3302.	200404
US01311	RCO	1	(Dillingham FSS)	200404
US01337	ASOS	1	C479-203-0109.	200309
US01337	RDO	1	(RCO)	200602
US01357	CNTR	1	(APP/DEP svc)	200405
US01357	RDO	1	(RCO)	200602
US01379	ASOS	1	C906-774-1999.	200111
US01379	CNTR	1	(APP/DEP svc)	200411
US01379	RDO	1	(RCO)	200602
US01392	AWOS	1	C937-372-4668.	200105
US01392	CLD	1	(121.725 GCO.)	200404
US01398	ASOS	1	C361-729-2372.	200302
US01436	AWOS	1	C801-562-0271, C801-566-2084.	200203
US01457	AWOS	1	C573-223-2796.	200307
US01470	AWOS	1	C607-643-0253.	200301
US01470	CNTR	1	(APP/DEP svc)	200107
US01470	RDO	1	(RCO)	200602
US01481	AWOS	1	C320-679-1629.	200001
US01481	CNTR	1	(APP/DEP svc)	200107
US01481	RDO	1	(RCO)	199907
US01482	ASOS	1	C419-865-8351.	200504
US01482	OPS	1	(Call BEEHIVE)	200504
US01501	ASOS	1	C860-526-1551.	200113
US01501	RDO	1	(RCO)	199908
US01508	ASOS	1	C435-834-5270.	200609
US01508	FSS	1	(RCO)	200609
US01523	A/D	1	APP DEP svc provided by WASHINGTON ARTCC 132.05 277.4 when PATUXENT APP clsd.	200006
US01560	ASOS	1	C518-743-1728.	200109
US01560	RDO	1	(RCO)	200602
US01561	AWOS	1	C907-592-8207.	200506
US01561	CNTR	1	(APP/DEP svc) Class E svc. Mon-Fri 1800-0300Z++, OT Class G airspace.	200603
US01603	AWOS	1	C731-845-5738.	200605
US01622	AWOS	1	C573-756-6042.	199804
US01622	CNTR	1	(APP/DEP svc)	200412
US01622	RDO	1	(RCO)	200007
US01624	ASOS	1	C479-646-2504.	200203
US01624	RDO	1	(RCO)	200306
US01637	CNTR	1	(APP/DEP svc)	200506
US01647	ASOS	1	C813-780-0031.	200602
US01673	ASOS	1	C419-522-1375.	200004
US01673	RDO	1	(RCO)	200002
US01693	A/D	1	(APP/DEP CON svc). Class D svc 1600-0900Z++ 1 May-31 Aug; 1600-0700Z++ 1 Sep-30 Apr, OT Class E.	200608
US01693	ASOS	1	C907-272-0542.	200401
US01693	ATIS	1	C907-276-2227.	200401
US01693	CTAF	1	Merrill Fld wx info avbl on CTAF (call sign Merrill Wx) during hrs twr clsd.	200401
US01693	FSS	1	Use freq 122.55(KENAI RCO) for filing, activating and canceling flight plans in the Anchorage Bowl Area.	200401
US01693	RFSS	1	(KENAI RCO)	200401
US01693	TWR	1	FM rdo interference may be rcvd in tfc pat.	200401
US01798	ASOS	1	C406-778-3312.	200204
US01798	CNTR	1	(APP/DEP svc)	200208
US01820	ASOS	1	C770-487-1610.	200608
US01845	A/D	1	(APP 125.1 363.2) (DEP 127.4 317.5)	200602
US01845	AWOS	1	C209-257-1292.	200109
US01863	AWOS	1	C712-546-8439.	199805
US01949	AWOS	1	C731-885-9161.	200104
US01949	CNTR	1	(APP/DEP svc)	200107
US01950	RDO	1	(RCO)	200602
US01959	ASOS	1	C970-625-2206.	199907
US01959	CNTR	1	(APP/DEP svc)	200404
US01976	CNTR	1	(APP/DEP svc)	200505
US02031	ASOS	1	C503-640-2984.	199808
US02063	CNTR	1	(APP/DEP svc)	200107
US02088	ASOS	1	C505-287-7909.	199806
US02088	CNTR	1	(APP/DEP svc)	200504
US02118	AWOS	1	C931-379-0844.	199906
US02118	CNTR	1	(APP/DEP svc)	200409
US02156	ASOS	1	C620-431-6781.	200205
US02156	CNTR	1	(APP/DEP svc)	200404
US02156	RDO	1	(RCO)	200001
US02229	AWOS	1	C402-362-3785.	200108
US02229	CNTR	1	(APP/DEP svc)	200107
US02261	FSS	1	(For avn onfo).	200405
US02311	CNTR	1	(APP/DEP svc)	200404
US02319	CNTR	1	(APP/DEP svc)	200404
US02424	ASOS	1	C580-765-0049.	200110
US02424	CNTR	1	(APP/DEP svc)	200312
US02424	RDO	1	(RCO)	199906
US02465	CNTR	1	(APP/DEP svc)	200313
US02468	A/D	1	(125.3 011 -109 )(120.4 380.025 110 -269 )(118.4 354.0 270 -009 )	200312
US02468	MISC	1	(5692 SSB)	200108
US02468	PMSV	1	28 OWS DSN 965-0939, C803-895-0939.	200505
US02468	TWR	1	Opr 1230-0400Z++ Mon-Thu; 1230-0200Z++ Fri exc hol, OT ctc Savannah APP 127.65.If Savannah APP clsd ctc JACKSONSVILLE CENTER 127.65.-	200408
US02486	AWOS	1	C815-730-9560.	200002
US02486	RDO	1	(RCO)	199908
US02501	AWOS	1	C386-740-5811.	200512
US02503	AWOS	1	C662-893-5906.	200513
US02517	AWOS	1	C308-645-0488.	200406
US02525	FSS	1	C1-800-992-7433.	199806
US02550	AWOS	1	C217-824-9323.	199806
US02620	CNTR	1	(APP/DEP svc)	200107
US02620	RDO	1	(NEW LENOX RCO)	200206
US02705	A/D	1	(Call ATLANTIC CITY APP DEP)	200006
US02705	RDO	1	(RCO)	200602
US02705	UNIC	1	Automated UNICOM.	200111
US02741	A/D	1	(125.5 323.1 Blw 7000'.) (126.55 353.75 7000' and abv.)	200601
US02741	RDO	1	(RCO)	200602
US02802	ASOS	1	C309-799-7096	199913
US02802	RDO	1	(RCO)	200602
US02831	A/D	1	(APP/DEP svc)	200408
US02831	ASOS	1	C620-343-3733.	200205
US02831	RDO	1	(RCO)	200005
US02861	AWOS	1	C254-965-8672.	200307
US02861	CNTR	1	(APP/DEP svc)	200313
US02876	AWOS	1	C864-277-5674.	200004
US02876	CLD	1	(125.95 Opr 0100-1100Z++.)	200501
US02886	RDO	1	(LAKESIDE RCO)	199907
US02944	AWOS	1	C337-436-3452.	200210
US02950	AWOS	1	C607-336-8583.	200205
US02950	CNTR	1	(APP/DEP svc)	200107
US02950	RDO	1	(ROCKDALE RCO)	200003
US02997	FSS	1	C1-800-992-7433.	199806
US02999	FSS	1	C800-992-7433.	199909
US03010	AWOS	1	C907-829-2282.	200401
US03010	CNTR	1	(APP/DEP CON svc)	200313
US03010	FSS	1	(FAIRBANKS RCO) C1-866-248-6516.	200313
US03057	RDO	1	SSB.	200308
US03090	CNTR	1	(APP/DEP svc)	200408
US03230	ASOS	1	C570-386-3423.	200610
US03262	A/D	1	(APP/DEP svc)	200506
US03262	AWOS	1	(C580-286-2217)	200506
US03262	FSS	1	(RCO)	199908
US03262	UNIC	1	Unmto.	200301
US03272	ASOS	1	C616-394-0190.	200112
US03272	RDO	1	(PULLMAN RCO)	200410
US03277	CNTR	1	(APP/DEP svc)	200411
US03277	FSS	1	(PECK RCO)	200411
US03287	ASOS	1	C701-772-3486.	199813
US03292	AWOS	1	C712-246-4021.	199806
US03450	ASOS	1	C440-576-6907.	200512
US03450	CLD	1	(121.725 GCO)	200604
US03450	RDO	1	(RCO)	200512
US03512	AWOS	1	C970-723-4513.	200210
US03520	ASOS	1	C605-673-5744.	199906
US03623	AWOS	1	C218-631-7774.	200002
US03623	CNTR	1	(121.725 GCO. Also avbl thru FSS.)(APP/DEP svc)	200603
US03655	AWOS	1	C507-453-2991.	200005
US03655	CNTR	1	(APP/DEP svc)	200507
US03655	RDO	1	(RCO)	200005
US03663	CNTR	1	(APP/DEP svc)	200205
US03756	CNTR	1	(APP/DEP svc)	200107
US03757	A/D	1	(APP/DEP svc)	200107
US03767	CNTR	1	(APP/DEP svc)	200107
US03800	ASOS	1	C432-336-7591.	200310
US03800	CNTR	1	(APP/DEP svc)	200313
US03800	RDO	1	(RCO)	200310
US03852	CNTR	1	(APP/DEP svc)	200107
US03860	AWOS	1	C704-637-6197.	200210
US03921	CNTR	1	(APP/DEP svc)	200407
US03925	CNTR	1	(APP/DEP svc)	200107
US03983	ASOS	1	C870-536-0228.	200012
US03983	CLD	1	C501-379-2908.	200110
US03983	RDO	1	(RCO)	200602
US03985	FSS	1	C1-800-992-7433.	199809
US04012	AWOS	1	C507-238-1562.	199806
US04012	CNTR	1	(APP/DEP svc)	200506
US04012	RDO	1	(RCO)	200005
US04170	A/D	1	Class C Airspace (119.2E)(120.5W).	200609
US04170	ASOS	1	C406-248-2773.	199909
US04170	GND	1	Pre taxi clnc avbl.	200005
US04170	RDO	1	(RCO)	199907
US04208	AWOS	1	C719-539-5268.	200604
US04208	UNIC	1	Automated UNICOM.	200301
US04284	AWOS	1	Out of svc indef. C503-842-8792.	200204
US04364	A/D	1	(APP/DEP svc)	200402
US04364	AWOS	1	C432-729-3364.	200402
US04364	FSS	1	(RCO)	200402
US04369	A/D	1	(121.4 335.55 Opr 0600-1200Z++.)	200209
US04429	AWOS	1	C931-363-6760.	200104
US04429	CNTR	1	(APP/DEP svc)	200510
US04461	A/D	1	Class C Airspace	200002
US04461	ASOS	1	C309-697-3611.	200002
US04461	OPS	1	Inbd acft ctc 15 min prior ldg.	200107
US04461	POST	1	(Call TORCH OPS)	200107
US04461	RDO	1	(RCO)	200602
US04467	AWOS	1	Ceil unrel. C419-734-9955.	200110
US04467	RDO	1	(RCO)	200602
US04473	APP	1	(121.725 GCO. Also avbl thru FSS.)	200402
US04473	AWOS	1	C715-294-3845.	200005
US04484	ARTC	1	(APP/DEP svc)	200603
US04484	UNIC	1	(Automated)	200601
US04533	FSS	1	C808-248-8471.	200308
US04556	CNTR	1	(APP/DEP svc) HIWAS.	200509
US04575	CNTR	1	(APP/DEP svc)	200107
US04578	CNTR	1	(APP/DEP svc)	200107
US04605	ASOS	1	C740-681-1097.	200410
US04605	RDO	1	(RCO)	200602
US04609	AWOS	1	C937-599-4654. Vis and precipitation unrel.	200404
US04612	AWOS	1	C207-864-5250.	200511
