ARPT_IDENT	PROC	TRM_IDENT	SEC_NBR	SEC_ALT	ICAO	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	SEC_BEAR1	SEC_BEAR2	WPT_IDENT	WPT_CTRY	SEC_MILE1	SEC_MILE2	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
NO06890	3	I27-S  ILS RW27 S	4	5800	ENVA	TRM	4	NO	1	270	360			00	25	N63313313	63.525869	E010532427	10.890075	200604
NO23865	3	I01L   ILS RW01L	1	3400	ENGM	GRM	4	NO	1	360	090			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I01L   ILS RW01L	2	3800	ENGM	GRM	4	NO	1	090	270			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I01L   ILS RW01L	3	3000	ENGM	GRM	4	NO	1	270	360			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I01R   ILS RW01R	1	3400	ENGM	GRM	4	NO	1	360	090			00	25	N60113033	60.191758	E011042791	11.074419	200202
NO23865	3	I01R   ILS RW01R	2	3800	ENGM	GRM	4	NO	1	090	270			00	25	N60113033	60.191758	E011042791	11.074419	200202
NO23865	3	I01R   ILS RW01R	3	3000	ENGM	GRM	4	NO	1	270	360			00	25	N60113033	60.191758	E011042791	11.074419	200202
NO23865	3	I19L   ILS RW19L	1	3400	ENGM	GRM	4	NO	1	360	090			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I19L   ILS RW19L	2	3800	ENGM	GRM	4	NO	1	090	270			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I19L   ILS RW19L	3	3000	ENGM	GRM	4	NO	1	270	360			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I19R   ILS RW19R	1	3400	ENGM	GRM	4	NO	1	360	090			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I19R   ILS RW19R	2	3800	ENGM	GRM	4	NO	1	090	270			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO23865	3	I19R   ILS RW19R	3	3000	ENGM	GRM	4	NO	1	270	360			00	25	N60113033	60.191758	E011042791	11.074419	200208
NO41028	2	RW07	1	6000	ENBO	BDO	4	NO	3	359	089			00	25	N67160011	67.266697	E014215348	14.364856	200608
NO41028	2	RW07	2	3700	ENBO	BDO	4	NO	3	089	179			00	25	N67160011	67.266697	E014215348	14.364856	200608
NO41028	2	RW07	3	4900	ENBO	BDO	4	NO	3	179	269			00	25	N67160011	67.266697	E014215348	14.364856	200608
NO41028	2	RW07	4	6100	ENBO	BDO	4	NO	3	269	359			00	25	N67160011	67.266697	E014215348	14.364856	200608
NO41028	3	I07-H  HI ILS RW07	1	4000	ENBO	BOO	3	NO	1	060	180			00	25	N67155849	67.266247	E014214239	14.361775	200601
NO41028	3	I07-H  HI ILS RW07	2	4900	ENBO	BOO	3	NO	1	180	270			00	25	N67155849	67.266247	E014214239	14.361775	200601
NO41028	3	I07-H  HI ILS RW07	3	6000	ENBO	BOO	3	NO	1	270	060			00	25	N67155849	67.266247	E014214239	14.361775	200601
NO46414	3	I15-H  HI ILS RW15	1	2900	ENOL	ORL	3	NO	1	070	210			00	25	N63405194	63.681094	E009372536	9.623711	200410
NO46414	3	I15-H  HI ILS RW15	2	3800	ENOL	ORL	3	NO	1	210	070			00	25	N63405194	63.681094	E009372536	9.623711	200410
NO46414	3	T33-H  HI TACAN 2 RW33	1	2900	ENOL	ORL	3	NO	1	070	210			00	25	N63405194	63.681094	E009372536	9.623711	200410
NO46414	3	T33-H  HI TACAN 2 RW33	2	3800	ENOL	ORL	3	NO	1	210	070			00	25	N63405194	63.681094	E009372536	9.623711	200410
NO47102	3	EVOR   VORDME 219 APCH CIRC	1	5400	ENTC	TRO	4	NO	1	360	090			00	25	N69421004	69.702789	E018594831	18.996753	200510
NO47102	3	EVOR   VORDME 219 APCH CIRC	2	5000	ENTC	TRO	4	NO	1	090	180			00	25	N69421004	69.702789	E018594831	18.996753	200510
NO47102	3	EVOR   VORDME 219 APCH CIRC	3	6300	ENTC	TRO	4	NO	1	180	270			00	25	N69421004	69.702789	E018594831	18.996753	200510
NO47102	3	EVOR   VORDME 219 APCH CIRC	4	7100	ENTC	TRO	4	NO	1	270	360			00	25	N69421004	69.702789	E018594831	18.996753	200510
NO47102	3	I01    ILS/DME RW01	1	5400	ENTC	TRO	4	NO	1	360	090			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I01    ILS/DME RW01	2	5000	ENTC	TRO	4	NO	1	090	180			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I01    ILS/DME RW01	3	6300	ENTC	TRO	4	NO	1	180	270			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I01    ILS/DME RW01	4	7100	ENTC	TRO	4	NO	1	270	360			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I19    ILS/DME RW19	1	5400	ENTC	TRO	4	NO	1	360	090			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I19    ILS/DME RW19	2	5000	ENTC	TRO	4	NO	1	090	180			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I19    ILS/DME RW19	3	6300	ENTC	TRO	4	NO	1	180	270			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47102	3	I19    ILS/DME RW19	4	7100	ENTC	TRO	4	NO	1	270	360			00	25	N69421004	69.702789	E018594831	18.996753	200409
NO47398	2	EAST	1	3100	ENRY	RYG	3	NO	1	000				00	25	N59224524	59.379233	E010464658	10.779606	200006
NO47398	2	WEST	1	3100	ENRY	RYG	3	NO	1	000				00	25	N59224524	59.379233	E010464658	10.779606	200006
NO47398	3	T12    HI TACAN RW12	1	3100	ENRY	RYG	3	NO	1	000				00	25	N59224524	59.379233	E010464658	10.779606	200312
NO47398	3	T30    HI TACAN RW30	1	3100	ENRY	RYG	3	NO	1	000				00	25	N59224524	59.379233	E010464658	10.779606	200312
NO61036	2	RW18	1	3000	ENZV	ZOL	4	NO	1	360	180			00	25	N58523021	58.875058	E005382455	5.640153	200208
NO61036	2	RW18	2	4800	ENZV	ZOL	4	NO	1	180	360			00	25	N58523021	58.875058	E005382455	5.640153	200208
NO61036	2	RW36	1	3000	ENZV	ZOL	4	NO	1	360	180			00	25	N58523021	58.875058	E005382455	5.640153	200411
NO61036	2	RW36	2	4800	ENZV	ZOL	4	NO	1	180	360			00	25	N58523021	58.875058	E005382455	5.640153	200411
NO61036	3	I36    ILS/DME RW36	1	3000	ENZV	ZOL	4	NO	1	360	180			00	25	N58523021	58.875058	E005382455	5.640153	200211
NO61036	3	I36    ILS/DME RW36	2	4800	ENZV	ZOL	4	NO	1	180	360			00	25	N58523021	58.875058	E005382455	5.640153	200211
NO61036	3	T36-H  HI TACAN RW36	1	3000	ENZV	SOA	3	NO	1	360	180			00	25	N58523291	58.875808	E005380694	5.635261	200407
NO61036	3	T36-H  HI TACAN RW36	2	4800	ENZV	SOA	3	NO	1	180	360			00	25	N58523291	58.875808	E005380694	5.635261	200407
NO65655	2	ANDR4H SID RW28 (ANDOR 4H)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	ANDR4H SID RW28 (ANDOR 4H)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	ANDR4H SID RW28 (ANDOR 4H)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	ANDR4H SID RW28 (ANDOR 4H)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BARV4H SID RW28 (BARVI 4H)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BARV4H SID RW28 (BARVI 4H)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BARV4H SID RW28 (BARVI 4H)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BARV4H SID RW28 (BARVI 4H)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BDF5G  SID RW10 (BDF5G)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BDF5G  SID RW10 (BDF5G)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BDF5G  SID RW10 (BDF5G)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	BDF5G  SID RW10 (BDF5G)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN4H SID RW28 (LAVNA 4H)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN4H SID RW28 (LAVNA 4H)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN4H SID RW28 (LAVNA 4H)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN4H SID RW28 (LAVNA 4H)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN5G SID RW10 (LAVNA5G)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN5G SID RW10 (LAVNA5G)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN5G SID RW10 (LAVNA5G)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	LAVN5G SID RW10 (LAVNA5G)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	MOLN3H SID RW28 (MOLON 3H)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	MOLN3H SID RW28 (MOLON 3H)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	MOLN3H SID RW28 (MOLON 3H)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	MOLN3H SID RW28 (MOLON 3H)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	RUST5G SID RW10 (RUSST5G)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	RUST5G SID RW10 (RUSST5G)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	RUST5G SID RW10 (RUSST5G)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	RUST5G SID RW10 (RUSST5G)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	SENJ4H SID RW28 (SENJA 4H)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	SENJ4H SID RW28 (SENJA 4H)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	SENJ4H SID RW28 (SENJA 4H)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	SENJ4H SID RW28 (SENJA 4H)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD4H SID RW28 (TULDA 4H)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD4H SID RW28 (TULDA 4H)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD4H SID RW28 (TULDA 4H)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD4H SID RW28 (TULDA 4H)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD5G SID RW10 (TULDA 5G)	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD5G SID RW10 (TULDA 5G)	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD5G SID RW10 (TULDA 5G)	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	2	TULD5G SID RW10 (TULDA 5G)	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200605
NO65655	3	I28    ILS/VOR RW28	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	I28    ILS/VOR RW28	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	I28    ILS/VOR RW28	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	I28    ILS/VOR RW28	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	L10    LOC/DME RW10	1	6000	ENDU	BDF	4	NO	2	360	090			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	L10    LOC/DME RW10	2	5600	ENDU	BDF	4	NO	2	090	180			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	L10    LOC/DME RW10	3	6300	ENDU	BDF	4	NO	2	180	270			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO65655	3	L10    LOC/DME RW10	4	6700	ENDU	BDF	4	NO	2	270	360			00	25	N69035360	69.064889	E018275820	18.466167	200203
NO74165	3	L14-H  HI LOC/DME RW14	1	3000	ENAN	OYA	3	NO	1	060	230			00	25	N69171060	69.286278	E016083990	16.144417	200512
NO74165	3	L14-H  HI LOC/DME RW14	2	4300	ENAN	OYA	3	NO	1	230	060			00	25	N69171060	69.286278	E016083990	16.144417	200512
NO74165	3	T14-H  HI TACAN RW14	1	3000	ENAN	OYA	3	NO	1	060	230			00	25	N69171060	69.286278	E016083990	16.144417	200512
NO74165	3	T14-H  HI TACAN RW14	2	4300	ENAN	OYA	3	NO	1	230	060			00	25	N69171060	69.286278	E016083990	16.144417	200512
NO74165	3	T32-H  HI TACAN RW32	1	3000	ENAN	OYA	3	NO	1	060	230			00	25	N69171060	69.286278	E016083990	16.144417	200512
NO74165	3	T32-H  HI TACAN RW32	2	4300	ENAN	OYA	3	NO	1	230	060			00	25	N69171060	69.286278	E016083990	16.144417	200512
NO80653	2	BRAT1C BRATTA 1C	1	3700	ENBR	FLE	3	NO	1	360	090			00	25	N60180013	60.300036	E005124892	5.213589	200205
NO80653	2	BRAT1C BRATTA 1C	2	3200	ENBR	FLE	3	NO	1	090	180			00	25	N60180013	60.300036	E005124892	5.213589	200205
NO80653	2	BRAT1C BRATTA 1C	3	5400	ENBR	FLE	3	NO	1	180	360			00	25	N60180013	60.300036	E005124892	5.213589	200205
NO80653	2	VOLO1D VOLLO 1D	1	3700	ENBR	FLE	3	NO	1	360	090			00	25	N60180013	60.300036	E005124892	5.213589	200205
NO80653	2	VOLO1D VOLLO 1D	2	3200	ENBR	FLE	3	NO	1	090	180			00	25	N60180013	60.300036	E005124892	5.213589	200205
NO80653	2	VOLO1D VOLLO 1D	3	5400	ENBR	FLE	3	NO	1	180	360			00	25	N60180013	60.300036	E005124892	5.213589	200205
NO80653	3	I17-H  HI ILS RW17	1	3700	ENBR	FLE	3	NO	1	360	090			00	25	N60180013	60.300036	E005124892	5.213589	200411
NO80653	3	I17-H  HI ILS RW17	2	3200	ENBR	FLE	3	NO	1	090	180			00	25	N60180013	60.300036	E005124892	5.213589	200411
NO80653	3	I17-H  HI ILS RW17	3	5400	ENBR	FLE	3	NO	1	180	360			00	25	N60180013	60.300036	E005124892	5.213589	200411
NO80653	3	I35-H  HI ILS RW35	1	3700	ENBR	FLE	3	NO	1	360	090			00	25	N60180013	60.300036	E005124892	5.213589	200411
NO80653	3	I35-H  HI ILS RW35	2	3200	ENBR	FLE	3	NO	1	090	180			00	25	N60180013	60.300036	E005124892	5.213589	200411
NO80653	3	I35-H  HI ILS RW35	3	5400	ENBR	FLE	3	NO	1	180	360			00	25	N60180013	60.300036	E005124892	5.213589	200411
NS34142	3	D11    VORDME RW11	1	1900	SMJP	ZY	4	NS	1	360	090			00	25	N05270195	5.450542	W055110376	-55.184378	200406
NS34142	3	D11    VORDME RW11	2	1500	SMJP	ZY	4	NS	1	090	360			00	25	N05270195	5.450542	W055110376	-55.184378	200406
NS34142	3	D29    VORDME RW29	1	1900	SMJP	ZY	4	NS	1	360	090			00	25	N05270195	5.450542	W055110376	-55.184378	200404
NS34142	3	D29    VORDME RW29	2	1500	SMJP	ZY	4	NS	1	090	360			00	25	N05270195	5.450542	W055110376	-55.184378	200404
NS34142	3	I11    ILS RW 11	1	1900	SMJP	ZY	4	NS	1	360	090			00	25	N05270195	5.450542	W055110376	-55.184378	200301
NS34142	3	I11    ILS RW 11	2	1500	SMJP	ZY	4	NS	1	090	360			00	25	N05270195	5.450542	W055110376	-55.184378	200301
NT00001	3	D09    VORDME RW09	1	3900	TNCM	PJM	4	NT	1	360	090			00	25	N18021720	18.038111	W063070581	-63.118281	200404
NT00001	3	D09    VORDME RW09	2	2600	TNCM	PJM	4	NT	1	090	360			00	25	N18021720	18.038111	W063070581	-63.118281	200404
NT00005	3	D11    VORDME RW11	1	2300	TNCC	PJG	4	NT	1	090	180			00	25	N12120446	12.201238	W069003435	-69.009542	200313
NT00005	3	D11    VORDME RW11	2	1700	TNCC	PJG	4	NT	1	180	090			00	25	N12120446	12.201238	W069003435	-69.009542	200313
NT00005	3	D29    VORDME RW29	1	2300	TNCC	PJG	4	NT	1	090	180			00	25	N12120446	12.201238	W069003435	-69.009542	200313
NT00005	3	D29    VORDME RW29	2	1700	TNCC	PJG	4	NT	1	180	090			00	25	N12120446	12.201238	W069003435	-69.009542	200313
NT00005	3	I11    ILS/DME RW11	1	2300	TNCC	PJG	4	NT	1	090	180			00	25	N12120446	12.201238	W069003435	-69.009542	200606
NT00005	3	I11    ILS/DME RW11	2	1700	TNCC	PJG	4	NT	1	180	090			00	25	N12120446	12.201238	W069003435	-69.009542	200606
NT00005	3	T11    TACAN RW11	1	2400	TNCC	HTO	3	NT	1	090	180			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T11    TACAN RW11	2	1800	TNCC	HTO	3	NT	1	180	090			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T11-H  HI TACAN RW11	1	2400	TNCC	HTO	3	NT	1	090	180			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T11-H  HI TACAN RW11	2	1800	TNCC	HTO	3	NT	1	180	090			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T29    TACAN RW29	1	2400	TNCC	HTO	3	NT	1	090	180			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T29    TACAN RW29	2	1800	TNCC	HTO	3	NT	1	180	090			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T29-H  HI TACAN RW29	1	2400	TNCC	HTO	3	NT	1	090	180			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NT00005	3	T29-H  HI TACAN RW29	2	1800	TNCC	HTO	3	NT	1	180	090			00	25	N12112400	12.190000	W068571800	-68.955000	200604
NU18141	2	RW09   VORDME RW09	1	6000	MNMG	MGA	4	NU	1	000				00	25	N12082297	12.139714	W086102715	-86.174208	200407
NU18141	3	D09-AB VORDME RW09(CATAB)	1	6000	MNMG	MGA	4	NU	1	000				00	25	N12082297	12.139714	W086102715	-86.174208	200604
NU18141	3	D09-CD VORDME RW09(CATCD)	1	6000	MNMG	MGA	4	NU	1	000				00	25	N12082297	12.139714	W086102715	-86.174208	200604
NU18141	3	D27-AB VORDME RW27(CATAB)	1	6000	MNMG	MGA	4	NU	1	000				00	25	N12082297	12.139714	W086102715	-86.174208	200604
NU18141	3	D27-CD VORDME RW27(CAT CD)	1	6000	MNMG	MGA	4	NU	1	000				00	25	N12082297	12.139714	W086102715	-86.174208	200604
NZ31730	3	I03-HE ILS RW03(HENLEY DME)	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-HE ILS RW03(HENLEY DME)	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-HE ILS RW03(HENLEY DME)	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-HE ILS RW03(HENLEY DME)	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-SW ILS RW03 (SWAMPY DME)	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-SW ILS RW03 (SWAMPY DME)	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-SW ILS RW03 (SWAMPY DME)	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I03-SW ILS RW03 (SWAMPY DME)	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	I21-HE ILS  RW21(HENLEY DME)	1	5300	NZDN	SW	4	NZ	1	360	090			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	I21-HE ILS  RW21(HENLEY DME)	2	6800	NZDN	SW	4	NZ	1	090	180			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	I21-HE ILS  RW21(HENLEY DME)	3	4000	NZDN	SW	4	NZ	1	180	360			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	I21-SW ILS RW21(SWAMPY DME)	1	6800	NZDN	SW	4	NZ	1	090	180			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	I21-SW ILS RW21(SWAMPY DME)	2	4000	NZDN	SW	4	NZ	1	180	360			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	I21-SW ILS RW21(SWAMPY DME)	3	5300	NZDN	SW	4	NZ	1	360	090			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	L03-DH LLZ/DME RW03 (HLDME)	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DH LLZ/DME RW03 (HLDME)	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DH LLZ/DME RW03 (HLDME)	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DH LLZ/DME RW03 (HLDME)	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DS LLZ/DME RW03 (SWDME)	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DS LLZ/DME RW03 (SWDME)	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DS LLZ/DME RW03 (SWDME)	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-DS LLZ/DME RW03 (SWDME)	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-HE LLZ RW03(HENLEY DME)	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-HE LLZ RW03(HENLEY DME)	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-HE LLZ RW03(HENLEY DME)	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-HE LLZ RW03(HENLEY DME)	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-SW LLZ RW03 (SWAMPY DME)	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-SW LLZ RW03 (SWAMPY DME)	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-SW LLZ RW03 (SWAMPY DME)	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L03-SW LLZ RW03 (SWAMPY DME)	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200604
NZ31730	3	L21-DH LLZ/DME RW21(HLDME)	1	5300	NZDN	SW	4	NZ	1	360	090			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	L21-DH LLZ/DME RW21(HLDME)	2	6800	NZDN	SW	4	NZ	1	090	180			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	L21-DH LLZ/DME RW21(HLDME)	3	4000	NZDN	SW	4	NZ	1	180	360			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	L21-DS LLZ/DME RW21 (SWDME)	1	6800	NZDN	SW	4	NZ	1	090	180			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	L21-DS LLZ/DME RW21 (SWDME)	2	4000	NZDN	SW	4	NZ	1	180	360			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	L21-DS LLZ/DME RW21 (SWDME)	3	5300	NZDN	SW	4	NZ	1	360	090			00	25	S45474027	-45.794519	E170283790	170.477194	200604
NZ31730	3	N03    TWIN NDB RW03	1	5400	NZDN	BE	5	NZ	1	360	090			00	25	S46014017	-46.027825	E169585961	169.983225	200401
NZ31730	3	N03    TWIN NDB RW03	2	6000	NZDN	BE	5	NZ	1	090	180			00	25	S46014017	-46.027825	E169585961	169.983225	200401
NZ31730	3	N03    TWIN NDB RW03	3	4000	NZDN	BE	5	NZ	1	180	270			00	25	S46014017	-46.027825	E169585961	169.983225	200401
NZ31730	3	N03    TWIN NDB RW03	4	2500	NZDN	BE	5	NZ	1	270	360			00	25	S46014017	-46.027825	E169585961	169.983225	200401
