ARPT_IDENT	PROC	TRM_IDENT	FDR_RTE_IDENT	SEQ_NBR	ICAO	WPT1_IDENT	WPT1_CTRY	WPT2_IDENT	WPT2_CTRY	ALT	MAG_CRS	DISTANCE	WPT1_WGS_LAT	WPT1_WGS_DLAT	WPT1_WGS_LONG	WPT1_WGS_DLONG	WPT2_WGS_LAT	WPT2_WGS_DLAT	WPT2_WGS_LONG	WPT2_WGS_DLONG	CYCLE_DATE
US00474	3	I11    ILS RW11	LWM	10	KBED	LWM	US	BEDDS	US	01800	54.9	20.3	N42442551	42.740419	W071054143	-71.094842	N42284720	42.479778	W071231912	-71.388644	200206
US00474	3	I11    ILS RW11	MHT	10	KBED	MHT	US	BEDDS	US	02000	17.1	23.3	N42520672	42.868533	W071221031	-71.369531	N42284720	42.479778	W071231912	-71.388644	200206
US00474	3	I11    ILS RW11	SKR	10	KBED	SKR	US	BEDDS	US	01700	294.2	9.4	N42272070	42.455750	W071104270	-71.178528	N42284720	42.479778	W071231912	-71.388644	200206
US00475	3	B18    LOC/DME BC RW18	SPY	10	PASN	SPY	US	EVANN	US	02900	2.5	4.9	N57092817	57.157826	W170135135	-170.230932	N57141479	57.237442	W170115421	-170.198392	200513
US00475	3	I36    ILS RW36	SPY	10	PASN	SPY	US	DIGGS	US	02700	356.2	4.0	N57092817	57.157826	W170135135	-170.230932	N57053028	57.091744	W170143878	-170.244106	200513
US00475	3	L36    LOC/DME RW36	SPY	10	PASN	SPY	US	DIGGS	US	02700	356.2	4.0	N57092817	57.157826	W170135135	-170.230932	N57053028	57.091744	W170143878	-170.244106	200513
US00476	3	Q14    NDBDME RW14	EHM	10	PAEH	EHM	US	ELPEE	US	05000	354.0	11.0	N58392114	58.655872	W162043300	-162.075833	N58501298	58.836940	W162012877	-162.024660	200503
US00477	3	GGPSB  RNAV (GPS)-B	BILBE	10	PAPB	BILBE	US	BURTN	US	03000	268.3	130.9	N56122073	56.205757	W166064624	-166.112844	N56320004	56.533344	W169593853	-169.994036	200109
US00477	3	GGPSB  RNAV (GPS)-B	DIBWO	10	PAPB	DIBWO	US	BURTN	US	02500	285.4	28.5	N56194349	56.328747	W169131314	-169.220317	N56320004	56.533344	W169593853	-169.994036	200109
US00477	3	GGPSB  RNAV (GPS)-B	SPY	10	PAPB	SPY	US	BURTN	US	02700	338.1	38.3	N57092817	57.157826	W170135135	-170.230932	N56320004	56.533344	W169593853	-169.994036	200307
US00477	3	GGPSD  RNAV (GPS)-D	BILBE	10	PAPB	BILBE	US	BURTN	US	03000	268.3	130.9	N56122073	56.205757	W166064624	-166.112844	N56320004	56.533344	W169593853	-169.994036	200109
US00477	3	GGPSD  RNAV (GPS)-D	DIBWO	10	PAPB	DIBWO	US	BURTN	US	02500	285.4	28.5	N56194349	56.328747	W169131314	-169.220317	N56320004	56.533344	W169593853	-169.994036	200109
US00477	3	GGPSD  RNAV (GPS)-D	SPY	10	PAPB	SPY	US	BURTN	US	02700	338.1	38.3	N57092817	57.157826	W170135135	-170.230932	N56320004	56.533344	W169593853	-169.994036	200307
US00477	3	I11    ILS RW11	LIJFY	10	PAPB	LIJFY	US	SRI	US	03000	287.4	7.7	N56305072	56.514089	W169262960	-169.441556	N56342612	56.573922	W169385239	-169.647886	200107
US00477	3	I11    ILS RW11	LIJFY	20	PAPB	SRI	US	APOTE	US	03000	287.4	5.9	N56342612	56.573922	W169385239	-169.647886	N56371054	56.619594	W169482296	-169.806378	200107
US00482	3	G05    GPS RW05	ESHOS	10	PAPH	ESHOS	US	PDN	US	06000	58.5	20.0	N57024263	57.045175	W158034571	-158.062697	N56571450	56.954028	W158385587	-158.648853	200307
US00482	3	G05    GPS RW05	ESHOS	20	PAPH	PDN	US	BEBCU	US	03000	54.6	15.0	N56571450	56.954028	W158385587	-158.648853	N56520681	56.868558	W159044090	-159.078028	200307
US00482	3	G13    GPS RW13	ESHOS	10	PAPH	ESHOS	US	NIRUW	US	04000	277.4	23.2	N57024263	57.045175	W158034571	-158.062697	N57114608	57.196133	W158430059	-158.716831	200311
US00482	3	G13    GPS RW13	PEWUK	10	PAPH	PEWUK	US	ITAWU	US	04000	344.4	26.4	N56403184	56.675511	W158584951	-158.980419	N57065285	57.114681	W158590105	-158.983625	200311
US00482	3	Q05    NDBDME RW05	ESHOS	10	PAPH	ESHOS	US	PDN	US	05500	58.5	20.0	N57024263	57.045175	W158034571	-158.062697	N56571450	56.954028	W158385587	-158.648853	200311
US00482	3	Q05    NDBDME RW05	ESHOS	20	PAPH	PDN	US	CEDZU	US	04000	50.7	4.5	N56571450	56.954028	W158385587	-158.648853	N56552578	56.923828	W158462720	-158.774223	200311
US00482	3	Q05    NDBDME RW05	PDN	10	PAPH	PDN	US	CEDZU	US	04000	50.7	4.5	N56571450	56.954028	W158385587	-158.648853	N56552578	56.923828	W158462720	-158.774223	200311
US00483	3	G07    RNAV (GPS) RW07	BITOP	10	PAIL	BITOP	US	BISAY	US	05000	320.0	13.7	N59182033	59.305647	W155104689	-155.179692	N59311069	59.519636	W155195517	-155.331992	200608
US00483	3	G07    RNAV (GPS) RW07	NOSKY	10	PAIL	NOSKY	US	BISAY	US	05000	244.0	28.4	N59343392	59.576089	W154243706	-154.410294	N59311069	59.519636	W155195517	-155.331992	200608
US00483	3	G07    RNAV (GPS) RW07	SAHOK	10	PAIL	SAHOK	US	CENAY	US	04200	47.0	29.7	N59343875	59.577431	W156350194	-156.583872	N59455634	59.765650	W155405317	-155.681436	200608
US00483	3	G07    RNAV (GPS) RW07	TOMMY	10	PAIL	TOMMY	US	CENAY	US	04200	348.0	31.1	N59151066	59.252961	W155490780	-155.818833	N59455634	59.765650	W155405317	-155.681436	200608
US00483	3	G17    RNAV (GPS) RW17	ILI	10	PAIL	ILI	US	ASVIW	US	05000	255.3	10.4	N59445260	59.747944	W154543460	-154.909611	N59452483	59.756897	W155151217	-155.253381	200502
US00483	3	G17    RNAV (GPS) RW17	ILI	20	PAIL	ASVIW	US	ESNAJ	US	05000	14.7	13.1	N59452483	59.756897	W155151217	-155.253381	N59562794	59.941094	W155011378	-155.020494	200502
US00483	3	G17    RNAV (GPS) RW17	NUTUW	10	PAIL	NUTUW	US	ASVIW	US	05000	344.4	12.2	N59331753	59.554869	W155160019	-155.266719	N59452483	59.756897	W155151217	-155.253381	200502
US00483	3	G17    RNAV (GPS) RW17	NUTUW	20	PAIL	ASVIW	US	ESNAJ	US	05000	14.7	13.1	N59452483	59.756897	W155151217	-155.253381	N59562794	59.941094	W155011378	-155.020494	200502
US00483	3	G17    RNAV (GPS) RW17	SPAKE	10	PAIL	SPAKE	US	ASVIW	US	05000	65.0	27.5	N59415467	59.698519	W156091206	-156.153350	N59452483	59.756897	W155151217	-155.253381	200502
US00483	3	G17    RNAV (GPS) RW17	SPAKE	20	PAIL	ASVIW	US	ESNAJ	US	05000	14.7	13.1	N59452483	59.756897	W155151217	-155.253381	N59562794	59.941094	W155011378	-155.020494	200502
US00483	3	G25    RNAV (GPS) RW25	AWOMY	10	PAIL	AWOMY	US	IYGES	US	07000	330.1	10.2	N59534590	59.896083	W154190650	-154.318472	N59434695	59.729708	W154150002	-154.250006	200412
US00483	3	G25    RNAV (GPS) RW25	BITOP	10	PAIL	BITOP	US	EGDIQ	US	05000	29.5	22.4	N59182033	59.305647	W155104689	-155.179692	N59332774	59.557706	W154383239	-154.642331	200502
US00483	3	G25    RNAV (GPS) RW25	SPAKE	10	PAIL	SPAKE	US	EGDIQ	US	05000	262.5	46.8	N59415467	59.698519	W156091206	-156.153350	N59332774	59.557706	W154383239	-154.642331	200412
US00483	3	G25    RNAV (GPS) RW25	WALUS	10	PAIL	WALUS	US	IYGES	US	07000	259.3	48.9	N59373372	59.626033	W152391518	-152.654217	N59434695	59.729708	W154150002	-154.250006	200502
US00483	3	G35    RNAV (GPS) RW35	SPAKE	10	PAIL	SPAKE	US	NUTUW	US	07000	270.1	28.3	N59415467	59.698519	W156091206	-156.153350	N59331753	59.554869	W155160019	-155.266719	200412
US00483	3	G35    RNAV (GPS) RW35	WALUS	10	PAIL	WALUS	US	EGDIQ	US	07000	68.2	60.7	N59373372	59.626033	W152391518	-152.654217	N59332774	59.557706	W154383239	-154.642331	200502
US00483	3	N35    NDB RW35	ALUPE	10	PAIL	ALUPE	US	ILI	US	05500	26.2	11.3	N59525698	59.882494	W154390428	-154.651189	N59445260	59.747944	W154543460	-154.909611	200113
US00485	3	G13    RNAV (GPS) RW13	IIK	10	PAPM	IIK	US	AKUWU	US	03100	281.8	76.0	N59563415	59.942819	W164020372	-164.034367	N59190000	59.316667	W161520000	-161.866667	200404
US00485	3	G13    RNAV (GPS) RW13	OSE	10	PAPM	OSE	US	AKUWU	US	03500	345.1	88.7	N60472870	60.791306	W161522193	-161.872758	N59190000	59.316667	W161520000	-161.866667	200404
US00485	3	G13    RNAV (GPS) RW13	TOG	10	PAPM	TOG	US	AKUWU	US	05000	273.7	48.5	N59035070	59.064084	W160222671	-160.374085	N59190000	59.316667	W161520000	-161.866667	200404
US00491	3	G03    RNAV (GPS) RW03	TOG	10	PATG	TOG	US	ANUYI	US	03400	197.0	13.0	N59035070	59.064084	W160222671	-160.374085	N58525330	58.881472	W160354620	-160.596167	200602
US00491	3	G21    RNAV (GPS) RW21	BROUS	10	PATG	BROUS	US	JOMTU	US	04900	261.0	22.8	N59083072	59.141867	W159182435	-159.306764	N59105636	59.182322	W160022953	-160.041536	200602
US00491	3	G21    RNAV (GPS) RW21	NACIP	10	PATG	NACIP	US	CISLO	US	05200	111.0	12.1	N59231751	59.388197	W160380601	-160.635003	N59161337	59.270381	W160185912	-160.316422	200602
US00491	3	QNDBA  NDBDMEA	EHM	10	PATG	EHM	US	TOG	US	04500	46.0	58.4	N58392114	58.655872	W162043300	-162.075833	N59035070	59.064084	W160222671	-160.374085	200602
US00494	3	G08    RNAV (GPS) RW08	HBT	10	PA	HBT	US	AVICA	US	07000	299.8	35.0	N55185604	55.315567	W160310625	-160.518403	N55430874	55.719094	W161152923	-161.258119	200402
US00494	3	G08    RNAV (GPS) RW08	HBT	20	PA	AVICA	US	CUBEM	US	04000	299.4	12.4	N55430874	55.719094	W161152923	-161.258119	N55514133	55.861481	W161312946	-161.524850	200402
US00494	3	G08    RNAV (GPS) RW08	PDN	10	PA	PDN	US	CIPAN	US	06000	32.2	85.8	N56571450	56.954028	W158385587	-158.648853	N55584896	55.980267	W160321450	-160.537361	200402
US00494	3	G08    RNAV (GPS) RW08	PDN	20	PA	CIPAN	US	CUBEM	US	04000	63.7	34.1	N55584896	55.980267	W160321450	-160.537361	N55514133	55.861481	W161312946	-161.524850	200402
US00494	3	G26    RNAV (GPS) RW26	BINAL	10	PA	BINAL	US	HEREN	US	05000	69.6	40.5	N55455999	55.766664	W161595643	-161.999008	N55501613	55.837814	W160483253	-160.809036	200402
US00494	3	G26    RNAV (GPS) RW26	HBT	10	PA	HBT	US	HEREN	US	05000	328.2	32.9	N55185604	55.315567	W160310625	-160.518403	N55501613	55.837814	W160483253	-160.809036	200402
US00494	3	G26    RNAV (GPS) RW26	PDN	10	PA	PDN	US	CIPAN	US	06000	32.2	85.8	N56571450	56.954028	W158385587	-158.648853	N55584896	55.980267	W160321450	-160.537361	200404
US00505	3	G07    RNAV (GPS) RW07	TANIE	10	PA	TANIE	US	ZILKO	US	02500	314.5	19.8	N57581119	57.969775	W158124503	-158.212508	N57405900	57.683056	W157543493	-157.909703	200402
US00505	3	G25    RNAV (GPS) RW25	OBUKE	10	PA	OBUKE	US	RAPUE	US	03000	73.9	28.9	N57285544	57.482067	W158070042	-158.116783	N57284841	57.480114	W157132652	-157.224033	200402
US00505	3	G25    RNAV (GPS) RW25	ZILKO	10	PA	ZILKO	US	HUBID	US	02500	256.8	22.2	N57405900	57.683056	W157543493	-157.909703	N57394692	57.663033	W157132011	-157.222253	200402
US00532	3	GPSA   RNAV (GPS) A	CEKBA	10	PA	CEKBA	US	FALRU	US	04200	307.5	10.9	N58561493	58.937481	W159133187	-159.225519	N59045656	59.082378	W159261079	-159.436331	200404
US00535	3	G02    RNAV (GPS) RW02	ILI	10	PA	ILI	US	ASVIW	US	05000	255.0	10.5	N59445260	59.747944	W154543460	-154.909611	N59452483	59.756897	W155151217	-155.253381	200602
US00535	3	G02    RNAV (GPS) RW02	SPAKE	10	PA	SPAKE	US	FAGIN	US	05000	43.0	21.0	N59415467	59.698519	W156091206	-156.153350	N59515615	59.865597	W155324330	-155.545361	200602
US00553	3	D19    VORDME RW19	DEALS	10	PA	DEALS	US	INZAT	US	02500	96.0	28.3	N59440300	59.734167	W147311089	-147.519692	N59305700	59.515833	W146414470	-146.695750	200602
US00553	3	D19    VORDME RW19	MODDS	10	PA	MODDS	US	NICIC	US	02500	112.0	29.1	N59532490	59.890250	W147195300	-147.331389	N59333401	59.559447	W146380222	-146.633950	200602
US00553	3	G01    RNAV (GPS) RW01	DEALS	10	PA	DEALS	US	ZEBAD	US	02600	110.0	35.7	N59440300	59.734167	W147311089	-147.519692	N59202250	59.339583	W146385653	-146.649036	200603
US00553	3	G01    RNAV (GPS) RW01	MODDS	10	PA	MODDS	US	ZEBAD	US	02600	127.0	39.1	N59532490	59.890250	W147195300	-147.331389	N59202250	59.339583	W146385653	-146.649036	200603
US00553	3	G19    RNAV (GPS) RW19	DEALS	10	PA	DEALS	US	TECOD	US	02400	76.0	39.4	N59440300	59.734167	W147311089	-147.519692	N59385721	59.649225	W146140678	-146.235217	200603
US00553	3	G19    RNAV (GPS) RW19	MODDS	10	PA	MODDS	US	TECOD	US	02400	92.0	36.3	N59532490	59.890250	W147195300	-147.331389	N59385721	59.649225	W146140678	-146.235217	200603
US00553	3	S01    VOR RW01	DEALS	10	PA	DEALS	US	MDO	US	02500	97.0	40.3	N59440300	59.734167	W147311089	-147.519692	N59251850	59.421806	W146210005	-146.350014	200602
US00553	3	S01    VOR RW01	MODDS	10	PA	MODDS	US	MDO	US	02500	113.0	41.1	N59532490	59.890250	W147195300	-147.331389	N59251850	59.421806	W146210005	-146.350014	200602
US00571	3	GGPSA  RNAV (GPS)-A	CDB	10	PA	CDB	US	HOKBU	US	07200	283.6	34.4	N55160256	55.267377	W162462726	-162.774239	N54595631	54.998975	W161532665	-161.890736	200501
US00571	3	GGPSA  RNAV (GPS)-A	ELFEE	10	PA	ELFEE	US	HOKBU	US	07200	286.2	35.7	N55174586	55.296071	W162472067	-162.789075	N54595631	54.998975	W161532665	-161.890736	200501
US00575	3	G03    RNAV (GPS) RW03	FEVBO	10	PA	FEVBO	US	ROXOE	US	07000	38.0	12.6	N55444582	55.746061	W159154910	-159.263639	N55371179	55.619942	W159333208	-159.558911	200507
US00575	3	G03    RNAV (GPS) RW03	GESSE	10	PA	GESSE	US	ROXOE	US	07000	50.7	11.9	N55321718	55.538106	W159524038	-159.877883	N55371179	55.619942	W159333208	-159.558911	200507
US00668	3	S16    VOR RW16	FAK	10	KZ	FAK	US	ANNAS	US	02000	51.9	22.7	N37314263	37.528508	W077494159	-77.828219	N37473045	37.791792	W077290608	-77.485022	199912
US00668	3	S16    VOR RW16	RIC	10	KZ	RIC	US	ANNAS	US	02000	344.7	19.0	N37300846	37.502350	W077191300	-77.320278	N37473045	37.791792	W077290608	-77.485022	200013
US00819	3	I24    ILS RW24	AILES	10	KZ	AILES	US	ASP	US	02700	160.0	24.2	N44482713	44.807537	W083390514	-83.651428	N44265688	44.449133	W083233946	-83.394294	200604
US00819	3	I24    ILS RW24	AILES	20	KZ	ASP	US	SALTR	US	02500	64.0	6.7	N44265688	44.449133	W083233946	-83.394294	N44303401	44.509447	W083154780	-83.263278	200604
US00819	3	I24    ILS RW24	SNOWW	10	KZ	SNOWW	US	ASP	US	02500	53.0	30.0	N44055668	44.099079	W083532463	-83.890175	N44265688	44.449133	W083233946	-83.394294	200604
US00819	3	I24    ILS RW24	SNOWW	20	KZ	ASP	US	SALTR	US	02500	64.0	6.7	N44265688	44.449133	W083233946	-83.394294	N44303401	44.509447	W083154780	-83.263278	200604
US00819	3	L24    LOC/DME RW24	AILES	10	KZ	AILES	US	ASP	US	02700	160.0	24.1	N44482713	44.807537	W083390514	-83.651428	N44265688	44.449133	W083233946	-83.394294	200604
US00819	3	L24    LOC/DME RW24	AILES	20	KZ	ASP	US	SALTR	US	02500	64.0	6.7	N44265688	44.449133	W083233946	-83.394294	N44303401	44.509447	W083154780	-83.263278	200604
US00819	3	L24    LOC/DME RW24	SNOWW	10	KZ	SNOWW	US	ASP	US	02500	53.0	29.9	N44055668	44.099079	W083532463	-83.890175	N44265688	44.449133	W083233946	-83.394294	200604
US00819	3	L24    LOC/DME RW24	SNOWW	20	KZ	ASP	US	SALTR	US	02500	64.0	6.7	N44265688	44.449133	W083233946	-83.394294	N44303401	44.509447	W083154780	-83.263278	200604
US00819	3	O06    GPS RW06(OVERLAY)	AILES	10	KZ	AILES	US	ASP	US	02500	340.2	24.1	N44482713	44.807537	W083390514	-83.651428	N44265688	44.449133	W083233946	-83.394294	200105
US00819	3	O06    GPS RW06(OVERLAY)	SNOWW	10	KZ	SNOWW	US	ASP	US	02500	52.3	29.9	N44055668	44.099079	W083532463	-83.890175	N44265688	44.449133	W083233946	-83.394294	200105
US00819	3	S06    VOR RW06	AILES	10	KZ	AILES	US	ASP	US	02500	340.2	24.1	N44482713	44.807537	W083390514	-83.651428	N44265688	44.449133	W083233946	-83.394294	200105
US00819	3	S06    VOR RW06	SNOWW	10	KZ	SNOWW	US	ASP	US	02500	52.3	29.9	N44055668	44.099079	W083532463	-83.890175	N44265688	44.449133	W083233946	-83.394294	200105
US00828	3	I35    ILS RW35	ELA	10	KZ	ELA	US	SGR	US	02200	264.8	34.6	N29394483	29.662453	W096190179	-96.317164	N29375651	29.632364	W095392160	-95.656000	200111
US00828	3	I35    ILS RW35	HUB	10	KZ	HUB	US	SGR	US	03000	81.1	19.9	N29392025	29.655625	W095163594	-95.276650	N29375651	29.632364	W095392160	-95.656000	200111
US00828	3	I35    ILS RW35	SGR	10	KZ	SGR	US	HULLO	US	02000	351.9	6.1	N29375651	29.632364	W095392160	-95.656000	N29315073	29.530758	W095385242	-95.647894	200111
US00847	3	G33    RNAV (GPS) RW33	PEGBY	10	KZ	PEGBY	US	GRUBY	US	03000	19.7	7.9	N38044314	38.078650	W077120380	-77.201056	N38122937	38.208157	W077102632	-77.173978	200410
US00847	3	G33    RNAV (GPS) RW33	ZUNAR	10	KZ	ZUNAR	US	GRUBY	US	03000	322.9	10.6	N38052094	38.089150	W077003160	-77.008778	N38122937	38.208157	W077102632	-77.173978	200410
US01001	3	D22L   VORDME RW22L	SAC	10	KZ	SAC	US	ARTEY	US	03500	44.0	20.0	N38263708	38.443633	W121330571	-121.551586	N38361771	38.604921	W121104592	-121.179421	200003
US01001	3	G22L   RNAV (GPS) RW22L	HAGAN	10	KZ	HAGAN	US	STNGR	US	04200	337.2	12.3	N38531716	38.888100	W121062338	-121.106494	N38410426	38.684517	W121041298	-121.070272	200413
US01001	3	G22L   RNAV (GPS) RW22L	HNW	10	KZ	HNW	US	STNGR	US	05100	64.0	15.3	N38432901	38.724725	W120445735	-120.749264	N38410426	38.684517	W121041298	-121.070272	200413
US01001	3	I22L   ILS RW22L	SWR	10	KZ	SWR	US	ACEKO	US	11200	34.4	15.0	N39104916	39.180322	W120161060	-120.269611	N39011373	39.020481	W120310012	-120.516700	200301
US01001	3	I22L   ILS RW22L	SWR	20	KZ	ACEKO	US	OHDEE	US	08100	35.5	15.2	N39011373	39.020481	W120310012	-120.516700	N38512783	38.857731	W120455874	-120.766317	200301
US01017	3	D32    VORDME RW32	OLU	10	KOLU	OLU	US	DAISE	US	03500	330.4	5.0	N41270014	41.450039	W097202695	-97.340819	N41222094	41.372483	W097180052	-97.300144	200509
US01017	3	L14    LOC RW14	OLU	10	KOLU	OLU	US	PLT	US	03500	318.5	3.3	N41270014	41.450039	W097202695	-97.340819	N41294764	41.496567	W097225435	-97.381764	200509
US01173	3	EVORB  VOR-B	GVO	10	KZ	GVO	US	CALLI	US	05000	313.5	7.3	N34315271	34.531308	W120052790	-120.091083	N34381124	34.636456	W120095792	-120.166090	199912
US01173	3	EVORB  VOR-B	RZS	10	KZ	RZS	US	CALLI	US	06000	277.3	21.0	N34303428	34.509524	W119461561	-119.771001	N34381124	34.636456	W120095792	-120.166090	199911
US01173	3	OGPSB  GPS-B(OVERLAY)	GVO	10	KZ	GVO	US	CALLI	US	05000	313.5	7.3	N34315271	34.531308	W120052790	-120.091083	N34381124	34.636456	W120095792	-120.166090	199912
US01173	3	OGPSB  GPS-B(OVERLAY)	RZS	10	KZ	RZS	US	CALLI	US	06000	277.3	21.0	N34303428	34.509524	W119461561	-119.771001	N34381124	34.636456	W120095792	-120.166090	199911
US01205	3	D28    VORDME RW28	BLH	10	KZ	BLH	US	STARI	US	08500	290.5	54.9	N33354585	33.596069	W114454026	-114.761183	N34064390	34.112194	W115401036	-115.669544	200602
US01205	3	D28-H  HI VORDME RW28	BLH	10	KZ	BLH	US	TOAST	US		307.0	40.0	N33354585	33.596069	W114454026	-114.761183	N34064031	34.111199	W115160390	-115.267751	200605
US01205	3	T28    TACAN RW28	TNP	10	KZ	TNP	US	PAVER	US		279.7	1.2	N34064405	34.112236	W115461167	-115.769908	N34071489	34.120803	W115473225	-115.792292	200602
US01205	3	T28-C  COPTER TACAN 28	TNP	10	KZ	TNP	US	FACTR	US	04000	279.0	14.4	N34064405	34.112236	W115461167	-115.769908	N34123781	34.210504	W116020352	-116.034310	200604
US01205	3	T28-H  HI TACAN RW28	TNP	10	KZ	TNP	US	RAMIE	US		23.8	8.5	N34064405	34.112236	W115461167	-115.769908	N34132343	34.223175	W115394513	-115.662536	200602
US01205	3	T28-H  HI TACAN RW28	TNP	20	KZ	RAMIE	US	PAVER	US		33.9	8.9	N34132343	34.223175	W115394513	-115.662536	N34071489	34.120803	W115473225	-115.792292	200602
US01337	3	I16    ILS RW16	RZC	10	KZ	RZC	US	HUNTO	US	03400	311.0	18.6	N36144713	36.246425	W094071700	-94.121389	N36280387	36.467742	W094233049	-94.391803	200610
US01337	3	I34    ILS RW34	RZC	10	KZ	RZC	US	LNDSY	US	03400	204.0	10.3	N36144713	36.246425	W094071700	-94.121389	N36053967	36.094353	W094131750	-94.221528	200610
US01337	3	L16    LOCDME RW16	RZC	10	KZ	RZC	US	HUNTO	US	03000	311.0	18.6	N36144713	36.246425	W094071700	-94.121389	N36280387	36.467742	W094233049	-94.391803	200610
US01337	3	L34    LOCDME RW34	RZC	10	KZ	RZC	US	LNDSY	US	03400	204.0	10.3	N36144713	36.246425	W094071700	-94.121389	N36053967	36.094353	W094131750	-94.221528	200610
US01379	3	I01    ILS RW01	IMT	10	KZ	IMT	US	KORDS	US	03100	11.2	5.4	N45485774	45.816039	W088064366	-88.112128	N45433865	45.727403	W088075745	-88.132625	200301
US01392	3	N25    NDB RW25	SHIRT	10	KZ	SHIRT	US	XEN	US	02700	292.6	17.3	N39375872	39.632978	W083341614	-83.571150	N39425422	39.715061	W083554775	-83.929931	200003
US01470	3	L24    LOC RW24	COOES	10	KZ	COOES	US	KRING	US	03800	347.8	11.5	N42453045	42.758457	W075055387	-75.098297	N42350478	42.584660	W074591087	-74.986353	200205
US01470	3	L24    LOC RW24	RKA	10	KZ	RKA	US	KRING	US	03800	68.6	13.3	N42275879	42.466331	W075142122	-75.239228	N42350478	42.584660	W074591087	-74.986353	200205
US01482	3	G16    RNAV (GPS) RW16	DXO	10	KTOL	DXO	US	DRAIP	US	02400	41.3	32.3	N42124729	42.213136	W083215999	-83.366664	N41462259	41.772942	W083465638	-83.782328	200504
US01482	3	G16    RNAV (GPS) RW16	RANDL	10	KTOL	RANDL	US	SUNAE	US	02400	294.1	10.3	N41454210	41.761694	W084121930	-84.205361	N41422930	41.708139	W083591485	-83.987458	200413
US01482	3	G25    RNAV (GPS) RW25	CRL	10	KTOL	CRL	US	VELXE	US	03000	205.0	19.6	N42025303	42.048064	W083272729	-83.457581	N41443093	41.741925	W083362852	-83.607922	200602
US01482	3	G25    RNAV (GPS) RW25	SEHSI	10	KTOL	SEHSI	US	SEFOJ	US	03000	322.0	9.5	N41282261	41.472947	W083224394	-83.378872	N41351703	41.588064	W083311998	-83.522217	200602
US01482	3	G34    RNAV (GPS) RW34	MCLUR	10	KTOL	MCLUR	US	SEDOE	US	02300	71.4	10.6	N41191588	41.321078	W084013060	-84.025167	N41234101	41.394725	W083484093	-83.811369	200413
US01482	3	G34    RNAV (GPS) RW34	SEHSI	10	KTOL	SEHSI	US	TUPME	US	02300	92.1	10.3	N41282261	41.472947	W083224394	-83.378872	N41273316	41.459211	W083362537	-83.607047	200413
US01482	3	I07    ILS RW07	MCLUR	10	KTOL	MCLUR	US	TOPHR	US	02300	24.8	14.7	N41191588	41.321078	W084013060	-84.025167	N41331026	41.552850	W083551484	-83.920789	200602
US01482	3	I07    ILS RW07	VWV	10	KTOL	VWV	US	TOPHR	US	02300	298.0	14.1	N41270529	41.451469	W083381916	-83.638656	N41331026	41.552850	W083551484	-83.920789	200602
US01482	3	I07-H  HI ILS RW07	CRL	10	KTOL	CRL	US	MYANN	US		12.9	52.1	N42025303	42.048064	W083272729	-83.457581	N41112733	41.190925	W083392347	-83.656519	200503
US01482	3	I07-H  HI ILS RW07	FWA	10	KTOL	FWA	US	MYANN	US		84.1	70.6	N40584464	40.979067	W085111701	-85.188058	N41112733	41.190925	W083392347	-83.656519	200503
US01482	3	I07-H  HI ILS RW07	ROD	10	KTOL	ROD	US	MYANN	US		22.9	56.9	N40171606	40.287794	W084023531	-84.043142	N41112733	41.190925	W083392347	-83.656519	200503
US01482	3	I25    ILS RW25	VWV	10	KTOL	VWV	US	HARBS	US	03100	15.0	12.9	N41270529	41.451469	W083381916	-83.638656	N41394208	41.661689	W083343102	-83.575283	200602
US01482	3	I25-H  HI ILS RW25	CRL	10	KTOL	CRL	US	MYANN	US		12.9	52.1	N42025303	42.048064	W083272729	-83.457581	N41112733	41.190925	W083392347	-83.656519	200503
US01482	3	I25-H  HI ILS RW25	FWA	10	KTOL	FWA	US	MYANN	US		84.1	70.6	N40584464	40.979067	W085111701	-85.188058	N41112733	41.190925	W083392347	-83.656519	200503
US01482	3	I25-H  HI ILS RW25	ROD	10	KTOL	ROD	US	MYANN	US		22.9	56.9	N40171606	40.287794	W084023531	-84.043142	N41112733	41.190925	W083392347	-83.656519	200503
US01482	3	L07    LOC RW07	MCLUR	10	KTOL	MCLUR	US	TOPHR	US	02300	24.8	14.7	N41191588	41.321078	W084013060	-84.025167	N41331026	41.552850	W083551484	-83.920789	200602
